fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
4.724309,4.480347,4.992078,3.9533224,6.4492855,4.4088783,6.3183312,4.678067,1.319346,2.6651237,0
4.724678,4.4706507,4.9657583,3.9766946,6.478073,4.4095273,6.327956,4.6812053,1.33391,2.6365998,0
4.691393,3.430333,4.1209416,4.0175853,6.3576145,3.255804,3.899466,4.8451805,5.2633195,1.9422436,1
4.7032285,3.4436052,4.166225,3.9739177,6.2647796,3.0577133,3.866651,4.792191,5.2019,1.9572879,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.723939,4.493235,5.036774,3.9131007,6.399164,4.408082,6.3036675,4.6728883,1.2944723,2.7085707,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7400627,4.497214,4.9741154,3.9854255,6.5125365,4.423004,6.3844414,4.6945844,1.3310866,2.643009,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.6973147,3.4328518,4.122374,4.0199866,6.3687325,3.2837582,3.9049413,4.8549232,5.291335,1.942697,1
4.696717,3.4324744,4.12163,4.020548,6.3692384,3.285774,3.9050298,4.855003,5.2890906,1.9424525,1
4.725175,4.480035,4.9873824,3.9582748,6.456683,4.409685,6.323194,4.6793494,1.3219486,2.6601055,0
4.7222776,4.4870214,5.0235047,3.9230323,6.408805,4.406763,6.3010244,4.672773,1.3015933,2.696192,0
4.7235413,4.4917717,5.0337834,3.9153585,6.401328,4.4077673,6.3029876,4.6728473,1.2961075,2.7056983,0
4.704515,3.4371152,4.1243014,4.0232677,6.3817477,3.3374536,3.9115133,4.8672576,5.317515,1.9439578,1
4.6972556,3.4327953,4.1219144,4.0206017,6.3698535,3.2882664,3.9053724,4.8556714,5.2911325,1.942575,1
4.701043,3.4350846,4.1236835,4.0212307,6.3745923,3.3082361,3.907994,4.8607173,5.3047996,1.9434377,1
4.7254176,3.4648414,4.2004914,3.941435,6.2160015,2.9960854,3.8538277,4.776094,5.223695,1.9729042,1
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.7247105,4.470841,4.966099,3.9764109,6.4777803,4.4095507,6.327978,4.681196,1.3337107,2.6369767,0
4.7044964,3.4371727,4.1234946,4.0243683,6.383938,3.3465154,3.9123857,4.868773,5.3173785,1.9437985,1
4.7036138,3.4365623,4.123873,4.0231276,6.380632,3.332714,3.910892,4.8660655,5.3142757,1.9437499,1
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.7024856,3.4359043,4.1236577,4.0224876,6.378351,3.3233953,3.909767,4.8639708,5.310148,1.9435768,1
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.72408,4.493754,5.037823,3.9123077,6.3984075,4.408194,6.3039136,4.672904,1.2938972,2.7095804,0
4.696596,3.4361088,4.1431994,3.9962368,6.3135195,3.1560218,3.8835921,4.8189087,5.2340274,1.9491303,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7254267,4.498716,5.0480247,3.904571,6.390965,4.40926,6.306209,4.673032,1.2883009,2.7193823,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.704434,3.437068,4.124331,4.0231605,6.381457,3.3363469,3.9113824,4.867023,5.3171906,1.9439576,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6946635,3.4315357,4.122349,4.017888,6.3620954,3.260772,3.9017713,4.8492417,5.280244,1.9425203,1
4.696048,3.4320636,4.1211567,4.0206404,6.368779,3.2837567,3.9047256,4.8543816,5.2865777,1.9422696,1
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.7053914,3.4376817,4.1233335,4.0252786,6.3865976,3.3564727,3.913612,4.870992,5.320857,1.9438484,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.704434,3.437068,4.124331,4.0231605,6.381457,3.3363469,3.9113824,4.867023,5.3171906,1.9439576,1
4.7304163,3.4700174,4.2079477,3.9342246,6.206008,2.981834,3.851269,4.7729025,5.229864,1.9765342,1
4.6994023,3.4340763,4.122175,4.0220203,6.3745537,3.3080149,3.9076672,4.859943,5.2987185,1.9428927,1
4.696908,3.4325902,4.1217947,4.0204797,6.3692904,3.2859564,3.905083,4.855122,5.2898455,1.9425094,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.696792,3.4335022,4.1265874,4.0139303,6.356113,3.2472262,3.8999178,4.846434,5.283243,1.9441192,1
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.703458,3.436474,4.123807,4.0230947,6.380422,3.3319187,3.9107797,4.865852,5.3136873,1.9437186,1
4.7260094,4.471581,4.962682,3.9808722,6.485205,4.4107466,6.333923,4.682791,1.3358454,2.6332927,0
4.6928296,3.4314325,4.123152,4.0157843,6.355499,3.2507045,3.8989244,4.8444657,5.267351,1.9430175,1
4.735717,4.5418634,5.132277,3.8405795,6.3288817,4.417249,6.3206296,4.6735044,1.2421275,2.8109667,0
4.740013,4.49668,4.9730005,3.9865003,6.513739,4.4229784,6.384684,4.694673,1.3317729,2.6417272,0
4.7066402,3.4383166,4.123667,4.0258055,6.388831,3.3639271,3.914717,4.8730235,5.325992,1.9439996,1
4.7254047,4.4986424,5.047883,3.904675,6.391061,4.4092426,6.3061666,4.6730275,1.2883784,2.7192454,0
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.703757,3.4366484,4.123938,4.0231557,6.3808217,3.333502,3.9109952,4.866263,5.314801,1.9437809,1
4.7036715,3.4366403,4.1248136,4.0218043,6.378159,3.3227258,3.9099216,4.864385,5.314458,1.9439944,1
4.7243204,4.4718866,4.9696693,3.972691,6.4726963,4.409148,6.3253427,4.6804247,1.3315372,2.64139,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6984773,3.4335206,4.1214247,4.022285,6.3741665,3.3065546,3.9073517,4.8592696,5.295081,1.9426298,1
4.698817,3.433739,4.1226783,4.0208087,6.3717074,3.2960677,3.906412,4.8576827,5.296779,1.9429382,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6932936,3.4327095,4.130287,4.0081606,6.3386173,3.2102993,3.892414,4.833509,5.250702,1.9451978,1
4.69882,3.4337323,4.1225286,4.0210276,6.37213,3.2977622,3.9065795,4.8579764,5.2967987,1.9429008,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.741419,4.5709147,5.1791,3.8002067,6.286617,4.421494,6.326095,4.673016,1.2132804,2.8705158,0
4.7244663,4.472108,4.969625,3.9728613,6.4731274,4.4092765,6.3259144,4.6805615,1.3315647,2.6413455,0
4.694754,3.4336689,4.1314716,4.0075383,6.339015,3.2121727,3.8929043,4.8345046,5.2562923,1.9456946,1
4.7032595,3.4363544,4.1236935,4.0230937,6.380233,3.331121,3.9106648,4.865629,5.3129683,1.9436688,1
4.696048,3.4320636,4.1211567,4.0206404,6.368779,3.2837567,3.9047256,4.8543816,5.2865777,1.9422696,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.698641,3.4336286,4.1224947,4.0209265,6.371767,3.2962785,3.9064007,4.8576427,5.2961435,1.9428734,1
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.6983104,3.4334283,4.122352,4.020854,6.371321,3.2943914,3.9061592,4.857178,5.294954,1.9428003,1
4.6942315,3.4317577,4.121546,4.0188537,6.3632402,3.2741356,3.9023175,4.8502374,5.2754126,1.942567,1
4.6995997,3.4342139,4.123044,4.020937,6.372683,3.30021,3.906952,4.8587246,5.299587,1.9431183,1
4.7211866,4.4812417,5.0102386,3.933858,6.42045,4.405952,6.300731,4.6732225,1.308961,2.6832466,0
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.692802,3.4311101,4.1217823,4.0175037,6.359009,3.2601585,3.9003072,4.84674,5.269162,1.9425496,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.698641,3.4336286,4.1224947,4.0209265,6.371767,3.2962785,3.9064007,4.8576427,5.2961435,1.9428734,1
4.7210016,4.464621,4.965244,3.973576,6.4686213,4.4062963,6.314084,4.677886,1.3339344,2.6363118,0
4.7254267,4.498716,5.0480247,3.904571,6.390965,4.40926,6.306209,4.673032,1.2883009,2.7193823,0
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.725173,4.4799023,4.9870443,3.9585695,6.4570384,4.4096866,6.323296,4.679383,1.3221332,2.6597397,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.69933,3.4340363,4.1226435,4.021291,6.373109,3.3018415,3.9070683,4.8588915,5.2986383,1.9429862,1
4.737584,4.492341,4.971258,3.985507,6.5087852,4.420859,6.375822,4.692613,1.3324866,2.6402388,0
4.699558,3.4341664,4.12227,4.022019,6.3746986,3.3085616,3.9077525,4.8601108,5.2993264,1.9429297,1
4.698506,3.433541,4.122328,4.0210557,6.371889,3.2967281,3.9064224,4.857663,5.295663,1.9428158,1
4.7382727,4.4929886,4.9703383,3.9872227,6.5118937,4.421482,6.3788815,4.693368,1.3331647,2.639024,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.697054,3.4326732,4.121748,4.0206637,6.369776,3.2879624,3.9053063,4.855529,5.2903438,1.9425164,1
4.6931167,3.4321728,4.1258864,4.012804,6.349249,3.2354686,3.8965316,4.8404603,5.261896,1.9440107,1
4.741352,4.570554,5.1786623,3.8006282,6.2870817,4.4214435,6.3260536,4.673016,1.2135807,2.8698657,0
4.6993637,3.434065,4.122853,4.021014,6.3726106,3.2998266,3.9068763,4.8585625,5.2987523,1.9430428,1
4.70643,3.438206,4.123765,4.025528,6.388085,3.3612146,3.9143767,4.872433,5.325221,1.9440007,1
4.721779,4.484765,5.018652,3.9268928,6.412783,4.406379,6.3005195,4.6728454,1.3042842,2.69145,0
4.6986747,3.4336486,4.122513,4.0209274,6.3718023,3.2964227,3.9064221,4.857682,5.2962685,1.9428818,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.699703,3.4342518,4.122227,4.022198,6.3751726,3.3105583,3.9079726,4.8605094,5.299806,1.942939,1
4.734189,4.5358396,5.1220417,3.848072,6.335699,4.4160385,6.3179455,4.673198,1.2477286,2.7993164,0
4.6950994,3.4322026,4.1219316,4.019009,6.364442,3.277691,3.9029706,4.851417,5.27916,1.942709,1
4.737381,4.4916234,4.970243,3.9863033,6.5094166,4.4206953,6.375417,4.6925464,1.3330861,2.6391127,0
4.7032595,3.4363544,4.1236935,4.0230937,6.380233,3.331121,3.9106648,4.865629,5.3129683,1.9436688,1
4.7392125,3.4797733,4.221019,3.9209664,6.1879244,2.9628148,3.846718,4.767493,5.239822,1.9833013,1
4.7333527,4.4836807,4.965532,3.986487,6.503373,4.4172087,6.361422,4.6893487,1.335392,2.634558,0
4.693382,3.4324827,4.126853,4.0118546,6.347421,3.2313383,3.8958764,4.8393855,5.260831,1.9443464,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.7051263,3.4373708,4.1244335,4.023562,6.382919,3.340683,3.9120739,4.868283,5.320298,1.9439956,1
4.7348747,4.5385365,5.1267285,3.8446178,6.3325486,4.416582,6.319143,4.6733274,1.2451621,2.8045359,0
4.7252865,4.4982333,5.0471077,3.905253,6.3915877,4.409148,6.30593,4.673004,1.2888067,2.7184923,0
4.7222776,4.4870214,5.0235047,3.9230323,6.408805,4.406763,6.3010244,4.672773,1.3015933,2.696192,0
4.7025414,3.4362004,4.12267,4.0239153,6.3811646,3.337872,3.9109604,4.866084,5.3090806,1.9435165,1
4.6997385,3.4342983,4.1231246,4.020937,6.372813,3.3007693,3.9070318,4.858879,5.3000884,1.9431541,1
4.7333527,4.4836807,4.965532,3.986487,6.503373,4.4172087,6.361422,4.6893487,1.335392,2.634558,0
4.69882,3.4337323,4.1225286,4.0210276,6.37213,3.2977622,3.9065795,4.8579764,5.2967987,1.9429008,1
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.734189,4.5358396,5.1220417,3.848072,6.335699,4.4160385,6.3179455,4.673198,1.2477286,2.7993164,0
4.695796,3.4318886,4.1205,4.0213237,6.3698297,3.2879584,3.9051073,4.8550053,5.2854633,1.9420966,1
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.725075,4.4798846,4.9874263,3.9581456,6.456369,4.409597,6.322792,4.679254,1.3219241,2.6601496,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7298326,4.4791837,4.9674277,3.9807568,6.491018,4.414065,6.3471527,4.685834,1.3337095,2.6374378,0
4.704434,3.437068,4.124331,4.0231605,6.381457,3.3363469,3.9113824,4.867023,5.3171906,1.9439576,1
4.734189,4.5358396,5.1220417,3.848072,6.335699,4.4160385,6.3179455,4.673198,1.2477286,2.7993164,0
4.7043386,3.437089,4.123452,4.0243006,6.3836513,3.3455129,3.912244,4.8685093,5.316734,1.9437779,1
4.6995997,3.4342139,4.123044,4.020937,6.372683,3.30021,3.906952,4.8587246,5.299587,1.9431183,1
4.6988125,3.4337273,4.1224837,4.0210876,6.3722367,3.2982056,3.9066203,4.858047,5.2967696,1.9428889,1
4.706027,3.4380054,4.1234393,4.025637,6.3879166,3.3609383,3.914245,4.8721566,5.32351,1.9439099,1
4.6974244,3.4378688,4.1522274,3.9875145,6.2918797,3.109622,3.875562,4.805565,5.2124753,1.9518704,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7222214,4.4740224,4.984471,3.9580293,6.4517612,4.4071336,6.3127675,4.67697,1.3234458,2.6569703,0
4.725176,4.48006,4.9874425,3.958221,6.45662,4.409685,6.323179,4.679344,1.3219142,2.6601715,0
4.6996484,3.4342399,4.1230254,4.021005,6.3728595,3.3008966,3.907031,4.858868,5.2997794,1.9431175,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7050843,3.437444,4.12414,4.023948,6.3836493,3.3446488,3.9123714,4.86881,5.3198013,1.943971,1
4.7032185,3.4363894,4.1247797,4.0214763,6.3770995,3.318618,3.9094145,4.8634534,5.3127213,1.9439452,1
4.698893,3.4337778,4.122571,4.021028,6.3721976,3.2980573,3.9066212,4.8580575,5.297061,1.9429195,1
4.7250757,4.47987,4.9873834,3.9581838,6.4564166,4.4095984,6.322809,4.6792593,1.3219478,2.6601028,0
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.724309,4.480347,4.992078,3.9533224,6.4492855,4.4088783,6.3183312,4.678067,1.319346,2.6651237,0
4.6970406,3.4326677,4.121852,4.0205107,6.369475,3.2867072,3.9051814,4.8553095,5.2903433,1.9425366,1
4.7400627,4.497214,4.9741154,3.9854255,6.5125365,4.423004,6.3844414,4.6945844,1.3310866,2.643009,0
4.7389746,4.494327,4.9710507,3.987298,6.513073,4.4220915,6.381361,4.6939383,1.3328288,2.639695,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.72408,4.493754,5.037823,3.9123077,6.3984075,4.408194,6.3039136,4.672904,1.2938972,2.7095804,0
4.7247696,4.472839,4.9702544,3.97261,6.473297,4.4095364,6.326882,4.6807737,1.3312392,2.641997,0
4.7021017,3.435659,4.12314,4.0229173,6.3788123,3.325224,3.9098747,4.8641114,5.3087544,1.9434054,1
4.708899,3.448775,4.174943,3.9658551,6.2523866,3.0425684,3.8634102,4.7881536,5.2075353,1.9611484,1
4.7212934,4.4819207,5.011896,3.932475,6.418911,4.4060283,6.3006525,4.6731396,1.3080384,2.6848638,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.704041,3.436831,4.1247587,4.02219,6.379252,3.3268266,3.9104216,4.8652964,5.3159366,1.9440088,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7222776,4.4870214,5.0235047,3.9230323,6.408805,4.406763,6.3010244,4.672773,1.3015933,2.696192,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7044964,3.4371727,4.1234946,4.0243683,6.383938,3.3465154,3.9123857,4.868773,5.3173785,1.9437985,1
4.733906,4.5347443,5.1201687,3.849452,6.336938,4.415814,6.317431,4.673139,1.2487592,2.7972283,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.72408,4.493754,5.037823,3.9123077,6.3984075,4.408194,6.3039136,4.672904,1.2938972,2.7095804,0
4.6987214,3.43368,4.122607,4.02083,6.371659,3.295849,3.906374,4.857604,5.296433,1.9429103,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.735861,4.54249,5.133394,3.8397493,6.328084,4.41736,6.3208303,4.6735168,1.24152,2.812261,0
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.7241077,4.4709907,4.9682,3.9737263,6.473606,4.40898,6.324976,4.680382,1.3323089,2.6398778,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7248297,4.4965763,5.0437636,3.9077816,6.393995,4.408785,6.3051186,4.672949,1.2906457,2.7152708,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7246237,4.4717174,4.967954,3.974444,6.4752707,4.4094367,6.327019,4.680882,1.3324829,2.6395812,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7253256,4.4797063,4.985866,3.959744,6.4587083,4.4098325,6.3242736,4.6796446,1.3227795,2.658467,0
4.700012,3.4344606,4.1232433,4.020996,6.373183,3.3022711,3.907231,4.859261,5.3010936,1.9432122,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.724455,4.4790425,4.9879007,3.9571567,6.454196,4.409051,6.3202405,4.678643,1.3216563,2.6606576,0
4.692775,3.4322865,4.12873,4.009565,6.3412814,3.2164075,3.8933337,4.835021,5.251939,1.9447417,1
4.6957173,3.4318497,4.1207595,4.020908,6.3689737,3.2844167,3.904745,4.8543673,5.285298,1.9421417,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.724329,4.47959,4.9899254,3.955257,6.451683,4.40892,6.319101,4.6783156,1.3205415,2.6628344,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7032595,3.4363544,4.1236935,4.0230937,6.380233,3.331121,3.9106648,4.865629,5.3129683,1.9436688,1
4.733906,4.5347443,5.1201687,3.849452,6.336938,4.415814,6.317431,4.673139,1.2487592,2.7972283,0
4.6961493,3.4321094,4.1207933,4.0212164,6.3699617,3.2885962,3.9052236,4.855258,5.2868056,1.9422033,1
4.735573,4.54131,5.1313825,3.8412237,6.3294506,4.4171333,6.320357,4.6734676,1.2426175,2.8099225,0
4.725089,4.4792385,4.9856863,3.959693,6.458277,4.4096284,6.3234205,4.6794505,1.3228816,2.6582496,0
4.7230816,4.469026,4.9680405,3.973092,6.471255,4.408088,6.3211803,4.679485,1.3324873,2.6391897,0
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.7248497,4.4894686,5.016189,3.931758,6.423548,4.4090786,6.312984,4.675873,1.3055809,2.6896725,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7063136,3.4381359,4.123847,4.02533,6.387583,3.3593032,3.9141533,4.872036,5.3247876,1.9440053,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.703014,3.4362056,4.123613,4.023001,6.3798275,3.3294075,3.9104555,4.865233,5.312088,1.9436204,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7251434,4.497738,5.0461683,3.9059534,6.3922296,4.409033,6.3056464,4.672975,1.2893258,2.7175798,0
4.7343445,4.485544,4.9664583,3.9866695,6.505131,4.4180703,6.364958,4.690162,1.3349632,2.6354198,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.698032,3.4332929,4.1229396,4.0197706,6.368991,3.2849205,3.9051836,4.855435,5.293928,1.9429171,1
4.6980815,3.4332852,4.122131,4.0209813,6.371349,3.2944555,3.9061258,4.857091,5.29413,1.9427198,1
4.696413,3.4352643,4.1376767,4.0016036,6.327152,3.1860423,3.8887463,4.8276186,5.2487655,1.9475566,1
4.7222776,4.4870214,5.0235047,3.9230323,6.408805,4.406763,6.3010244,4.672773,1.3015933,2.696192,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7235413,4.4917717,5.0337834,3.9153585,6.401328,4.4077673,6.3029876,4.6728473,1.2961075,2.7056983,0
4.696743,3.4324965,4.1218753,4.020228,6.3686595,3.2833626,3.9048002,4.8546076,5.2892733,1.9425094,1
4.7003284,3.4399083,4.1541586,3.986386,6.2931376,3.116211,3.8767595,4.808038,5.2242055,1.9528749,1
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.7209682,4.4797707,5.0065856,3.936925,6.423889,4.405802,6.3009686,4.673423,1.3109969,2.679683,0
