age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
5,Private,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,5,United-States,<=50K
7,Private,12th,0,Divorced,Other-service,Unmarried,White,Female,0,0,3,United-States,<=50K
0,Federal-gov,11th,0,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,0,United-States,<=50K
5,Private,Bachelors,4,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,4,United-States,<=50K
6,Self-emp-inc,Assoc-acdm,3,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,United-States,>50K
3,Private,5th-6th,0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,Mexico,<=50K
8,Private,Some-college,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,5,United-States,>50K
6,Private,Some-college,2,Divorced,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
7,Private,Bachelors,4,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,2,Philippines,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,4,Trinadad&Tobago,<=50K
7,Private,HS-grad,1,Never-married,Other-service,Not-in-family,Black,Male,0,0,4,United-States,<=50K
8,State-gov,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,12th,0,Never-married,Other-service,Own-child,Black,Female,0,0,0,United-States,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,2,Hong,<=50K
3,Self-emp-not-inc,Assoc-voc,3,Divorced,Other-service,Unmarried,White,Female,0,0,4,United-States,<=50K
0,missing,10th,0,Never-married,missing,Own-child,White,Male,0,0,2,Mexico,<=50K
5,Private,Bachelors,4,Never-married,Tech-support,Not-in-family,Other,Male,0,0,2,United-States,<=50K
10,Private,Some-college,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,France,>50K
5,Self-emp-not-inc,9th,0,Never-married,Craft-repair,Unmarried,White,Male,0,0,3,United-States,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
9,Self-emp-inc,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
9,Private,Some-college,2,Separated,Machine-op-inspct,Other-relative,Black,Female,0,0,1,United-States,<=50K
3,missing,Some-college,2,Married-AF-spouse,missing,Husband,Black,Male,0,0,1,United-States,<=50K
4,Private,Bachelors,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
7,Private,Assoc-voc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
5,Federal-gov,HS-grad,1,Married-civ-spouse,Other-service,Wife,White,Female,18,0,2,United-States,>50K
7,Self-emp-not-inc,Prof-school,6,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,>50K
0,Private,Some-college,2,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
7,Private,9th,0,Widowed,Exec-managerial,Unmarried,White,Female,0,0,4,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
7,Self-emp-not-inc,10th,0,Divorced,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
4,Private,Bachelors,4,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,2,United-States,<=50K
6,Private,Some-college,2,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
6,Self-emp-inc,Some-college,2,Never-married,Sales,Not-in-family,White,Male,0,0,4,United-States,<=50K
7,Self-emp-inc,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,5,United-States,>50K
0,Private,Some-college,2,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
5,Self-emp-inc,HS-grad,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,4,Puerto-Rico,<=50K
0,missing,12th,0,Never-married,missing,Own-child,Black,Female,0,0,0,United-States,<=50K
2,Private,11th,0,Separated,Handlers-cleaners,Other-relative,White,Female,0,0,2,United-States,<=50K
3,Private,HS-grad,1,Never-married,Other-service,Own-child,Black,Female,0,0,2,United-States,<=50K
7,Private,9th,0,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,2,Cuba,<=50K
7,Private,Assoc-acdm,3,Divorced,Craft-repair,Not-in-family,White,Male,0,0,4,United-States,<=50K
0,Local-gov,11th,0,Never-married,Prof-specialty,Own-child,Black,Female,0,0,2,United-States,<=50K
4,Private,Bachelors,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
4,Private,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,5,United-States,<=50K
7,Federal-gov,HS-grad,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
5,Private,Bachelors,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,11th,0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,7,3,United-States,>50K
6,Self-emp-inc,Prof-school,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,>50K
8,Private,9th,0,Widowed,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
6,Self-emp-not-inc,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
3,Private,Bachelors,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
4,Private,HS-grad,1,Divorced,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Separated,Adm-clerical,Not-in-family,White,Female,18,0,4,United-States,>50K
6,Private,HS-grad,1,Separated,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,0,0,3,United-States,<=50K
0,missing,HS-grad,1,Never-married,missing,Own-child,Other,Female,0,0,3,United-States,<=50K
7,Local-gov,HS-grad,1,Separated,Adm-clerical,Not-in-family,White,Female,0,0,1,missing,<=50K
7,Self-emp-not-inc,Bachelors,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
7,Local-gov,Masters,5,Divorced,Prof-specialty,Not-in-family,White,Female,18,0,1,United-States,>50K
9,Private,7th-8th,0,Widowed,Priv-house-serv,Not-in-family,White,Female,0,20,4,Puerto-Rico,<=50K
4,Private,Assoc-voc,3,Married-civ-spouse,Sales,Husband,White,Male,1,0,2,United-States,<=50K
7,State-gov,Some-college,2,Divorced,Exec-managerial,Unmarried,White,Male,0,0,2,United-States,<=50K
0,missing,12th,0,Never-married,missing,Own-child,White,Female,0,0,2,United-States,<=50K
9,Private,Some-college,2,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,5,United-States,>50K
4,Private,Assoc-acdm,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
0,Private,Some-college,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,2,Never-married,Adm-clerical,Own-child,Black,Female,0,0,2,United-States,<=50K
6,Private,Some-college,2,Never-married,Sales,Not-in-family,Black,Female,0,0,2,United-States,<=50K
7,Self-emp-inc,Doctorate,6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,2,India,>50K
7,Private,Assoc-voc,3,Divorced,Tech-support,Not-in-family,White,Female,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Divorced,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,HS-grad,1,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
8,Federal-gov,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,2,United-States,>50K
7,Local-gov,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
7,Private,Assoc-acdm,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,12th,0,Never-married,Other-service,Own-child,White,Male,0,0,0,Italy,<=50K
5,Private,11th,0,Never-married,Farming-fishing,Unmarried,White,Male,0,0,4,United-States,<=50K
6,Private,Some-college,2,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,2,United-States,<=50K
6,Federal-gov,Some-college,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
6,Private,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
4,Private,HS-grad,1,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Divorced,Transport-moving,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,HS-grad,1,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
3,Private,HS-grad,1,Married-civ-spouse,Adm-clerical,Husband,White,Male,4,0,2,United-States,>50K
4,Private,HS-grad,1,Separated,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,Some-college,2,Never-married,Adm-clerical,Unmarried,Other,Female,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
6,Private,Assoc-voc,3,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,7th-8th,0,Never-married,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
3,Local-gov,HS-grad,1,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,2,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
7,Private,Some-college,2,Divorced,Sales,Unmarried,White,Male,0,0,4,United-States,<=50K
4,Federal-gov,Some-college,2,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,2,United-States,<=50K
0,Private,HS-grad,1,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,3,United-States,<=50K
7,Private,Doctorate,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
0,Private,HS-grad,1,Never-married,Adm-clerical,Own-child,Black,Female,0,0,2,United-States,<=50K
3,Private,HS-grad,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,12th,0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,0,Ecuador,<=50K
9,missing,Bachelors,4,Married-civ-spouse,missing,Husband,White,Male,0,0,0,United-States,<=50K
1,missing,Some-college,2,Never-married,missing,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,Some-college,2,Never-married,Other-service,Not-in-family,White,Male,0,0,5,United-States,<=50K
6,Private,9th,0,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,5,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,3,United-States,<=50K
6,Private,HS-grad,1,Separated,Adm-clerical,Unmarried,White,Female,3,0,3,United-States,<=50K
7,Private,Masters,5,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,HS-grad,1,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
5,Private,Bachelors,4,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,2,Philippines,>50K
1,Local-gov,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,2,2,United-States,<=50K
5,Self-emp-not-inc,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
5,Private,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
7,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,Bachelors,4,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,3,United-States,<=50K
8,Private,Masters,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
6,Private,Some-college,2,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,0,2,United-States,<=50K
0,Private,HS-grad,1,Never-married,Other-service,Not-in-family,Black,Male,0,0,2,United-States,<=50K
8,missing,Preschool,0,Widowed,missing,Not-in-family,White,Female,0,0,2,Guatemala,<=50K
0,Private,11th,0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,2,Married-civ-spouse,Sales,Wife,White,Female,0,0,1,United-States,<=50K
10,Local-gov,Assoc-acdm,3,Widowed,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Private,Bachelors,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
7,Private,Some-college,2,Widowed,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
8,Self-emp-not-inc,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
5,Private,Bachelors,4,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,HS-grad,1,Separated,Other-service,Other-relative,White,Male,0,0,0,United-States,<=50K
8,Private,5th-6th,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,Mexico,<=50K
0,Private,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
7,State-gov,10th,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
1,State-gov,Bachelors,4,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,2,Canada,<=50K
3,Private,11th,0,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,4,United-States,<=50K
10,Private,7th-8th,0,Widowed,Other-service,Unmarried,Black,Female,0,0,0,United-States,<=50K
7,Private,1st-4th,0,Separated,Machine-op-inspct,Other-relative,Black,Male,0,0,3,United-States,<=50K
3,Private,Assoc-acdm,3,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,Some-college,2,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,0,United-States,<=50K
3,Private,Some-college,2,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Federal-gov,Bachelors,4,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,2,United-States,>50K
10,Private,HS-grad,1,Married-civ-spouse,Sales,Wife,White,Female,0,0,0,United-States,<=50K
3,Private,Masters,5,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,missing,Some-college,2,Never-married,missing,Own-child,White,Male,0,2,2,United-States,<=50K
0,missing,10th,0,Never-married,missing,Not-in-family,White,Female,0,0,0,United-States,<=50K
7,Self-emp-not-inc,Bachelors,4,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
7,Self-emp-not-inc,Masters,5,Married-civ-spouse,Exec-managerial,Wife,White,Female,18,0,2,United-States,>50K
1,Private,HS-grad,1,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,0,United-States,<=50K
2,missing,11th,0,Never-married,missing,Not-in-family,White,Female,0,0,0,United-States,<=50K
7,Private,11th,0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,2,missing,<=50K
8,Private,Some-college,2,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
7,Private,9th,0,Divorced,Transport-moving,Own-child,White,Male,0,0,2,United-States,<=50K
8,Self-emp-not-inc,Masters,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,>50K
5,Private,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
6,Private,Bachelors,4,Married-civ-spouse,Prof-specialty,Wife,White,Female,18,0,4,United-States,>50K
7,Private,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,>50K
7,Federal-gov,HS-grad,1,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,2,United-States,<=50K
7,Private,Assoc-acdm,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
7,Local-gov,Assoc-voc,3,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States,<=50K
7,Private,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
7,Private,11th,0,Divorced,Protective-serv,Not-in-family,White,Female,0,0,2,United-States,<=50K
6,Private,10th,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,5,United-States,<=50K
0,Private,10th,0,Never-married,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
4,Private,Some-college,2,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,2,Columbia,<=50K
4,Private,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
6,Self-emp-not-inc,Masters,5,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,United-States,>50K
0,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
9,Private,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
8,Private,Some-college,2,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
10,Local-gov,Assoc-acdm,3,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,0,United-States,<=50K
5,Private,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
5,Private,HS-grad,1,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,4,United-States,<=50K
3,Local-gov,Some-college,2,Never-married,Protective-serv,Not-in-family,White,Male,0,0,4,United-States,>50K
5,Private,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
6,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
0,missing,11th,0,Never-married,missing,Own-child,White,Male,0,0,1,United-States,<=50K
2,Private,Some-college,2,Never-married,Other-service,Other-relative,White,Female,0,0,0,missing,<=50K
0,missing,Some-college,2,Never-married,missing,Own-child,White,Male,0,0,0,United-States,<=50K
8,Private,Some-college,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
7,Private,HS-grad,1,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
5,Private,HS-grad,1,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,2,United-States,<=50K
7,Federal-gov,HS-grad,1,Divorced,Adm-clerical,Unmarried,White,Male,0,0,2,United-States,<=50K
0,Private,HS-grad,1,Never-married,Exec-managerial,Other-relative,White,Female,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,4,United-States,<=50K
6,Private,Assoc-acdm,3,Married-civ-spouse,Tech-support,Husband,White,Male,2,0,2,United-States,>50K
6,Private,5th-6th,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,Mexico,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,2,United-States,<=50K
0,Private,HS-grad,1,Never-married,Sales,Own-child,White,Male,0,0,5,United-States,<=50K
6,Private,Some-college,2,Never-married,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
7,Self-emp-inc,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,4,United-States,>50K
0,Private,HS-grad,1,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,Puerto-Rico,<=50K
5,State-gov,HS-grad,1,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States,<=50K
7,Private,Masters,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,>50K
7,Self-emp-inc,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,9th,0,Never-married,Craft-repair,Own-child,White,Male,0,0,4,United-States,<=50K
7,missing,HS-grad,1,Married-civ-spouse,missing,Husband,White,Male,0,0,3,United-States,>50K
6,Private,5th-6th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Local-gov,Assoc-voc,3,Never-married,Adm-clerical,Unmarried,White,Male,0,0,2,United-States,<=50K
4,Private,Some-college,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,4,United-States,<=50K
7,Private,Bachelors,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
6,Private,Some-college,2,Married-civ-spouse,Other-service,Wife,White,Female,0,0,2,United-States,<=50K
5,Private,Some-college,2,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
5,Private,Bachelors,4,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
6,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,4,United-States,>50K
7,Private,Assoc-acdm,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,>50K
6,Private,Assoc-acdm,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
0,Private,Some-college,2,Never-married,Sales,Other-relative,White,Female,0,0,0,United-States,<=50K
5,Private,HS-grad,1,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
0,Private,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
1,missing,Some-college,2,Never-married,missing,Unmarried,White,Female,0,0,2,United-States,<=50K
9,missing,Bachelors,4,Married-civ-spouse,missing,Wife,White,Female,0,0,2,United-States,<=50K
7,Local-gov,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,0,2,United-States,>50K
7,Private,HS-grad,1,Divorced,Other-service,Own-child,Black,Female,0,0,2,United-States,<=50K
2,Private,Bachelors,4,Never-married,Sales,Other-relative,Black,Male,0,0,4,United-States,<=50K
5,Private,Some-college,2,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,Bachelors,4,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,4,United-States,<=50K
5,Private,Assoc-acdm,3,Never-married,Sales,Unmarried,Black,Male,0,0,0,United-States,<=50K
7,Private,Bachelors,4,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
9,State-gov,HS-grad,1,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,Cuba,>50K
6,Self-emp-inc,Assoc-voc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
7,Private,Some-college,2,Divorced,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,1,United-States,<=50K
8,Self-emp-not-inc,Assoc-acdm,3,Divorced,Prof-specialty,Unmarried,White,Male,0,0,2,United-States,<=50K
4,Private,HS-grad,1,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
7,Private,Some-college,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,3,United-States,<=50K
4,Local-gov,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,5,Germany,<=50K
7,Private,9th,0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,<=50K
0,Private,12th,0,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
8,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
1,Private,Bachelors,4,Never-married,Exec-managerial,Unmarried,White,Male,0,0,2,United-States,<=50K
0,missing,Some-college,2,Never-married,missing,Own-child,White,Male,0,0,2,United-States,<=50K
7,Private,Assoc-acdm,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,4,United-States,<=50K
9,Private,Prof-school,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
6,Private,Assoc-acdm,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
7,Local-gov,HS-grad,1,Widowed,Transport-moving,Unmarried,White,Female,0,0,1,United-States,<=50K
6,Private,Some-college,2,Never-married,Other-service,Own-child,White,Male,0,0,4,United-States,<=50K
7,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50K
6,Self-emp-inc,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
3,Private,Assoc-acdm,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,3,United-States,<=50K
3,Private,Bachelors,4,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
6,Private,Some-college,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50K
1,Private,11th,0,Never-married,Craft-repair,Other-relative,White,Male,0,0,2,United-States,<=50K
0,missing,HS-grad,1,Married-civ-spouse,missing,Other-relative,White,Female,0,0,2,United-States,<=50K
8,Private,5th-6th,0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,>50K
7,Private,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,3,United-States,>50K
5,Private,1st-4th,0,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,<=50K
5,missing,HS-grad,1,Divorced,missing,Not-in-family,White,Male,0,0,5,United-States,<=50K
8,Private,5th-6th,0,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,2,United-States,<=50K
5,Private,Assoc-voc,3,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,>50K
8,Private,HS-grad,1,Divorced,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
7,Self-emp-inc,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,7,3,Canada,>50K
7,Local-gov,Some-college,2,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,2,United-States,>50K
3,Private,9th,0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,3,Mexico,<=50K
3,Private,Some-college,2,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,4,United-States,<=50K
8,Private,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
9,missing,10th,0,Married-civ-spouse,missing,Husband,White,Male,0,0,0,United-States,<=50K
