0;1;2;3;4;5;6;7;8;9;10;11;12;13
51.0;4.0;361280.0;9.0;9.0;3.0;7.0;4.0;3.0;2.0;34095.0;653.0;52.0;21.0
57.0;4.0;316868.0;9.0;7.0;4.0;5.0;3.0;3.0;1.0;27828.0;653.0;64.0;25.0
55.0;3.0;405723.0;10.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;48.0;19.0
45.0;4.0;356067.0;9.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;38.0;23.0
62.0;4.0;399088.0;10.0;9.0;3.0;5.0;4.0;3.0;2.0;34095.0;653.0;54.0;27.0
44.0;5.0;285854.0;9.0;7.0;4.0;6.0;4.0;3.0;2.0;27828.0;653.0;46.0;25.0
51.0;4.0;409505.0;11.0;6.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;60.0;26.0
45.0;4.0;382635.0;7.0;11.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;60.0;28.0
51.0;4.0;334273.0;8.0;6.0;3.0;8.0;3.0;3.0;2.0;34095.0;1340.0;44.0;24.0
48.0;3.0;369468.0;9.0;6.0;4.0;6.0;3.0;3.0;1.0;34095.0;653.0;56.0;21.0
46.0;4.0;399088.0;10.0;9.0;3.0;7.0;4.0;3.0;2.0;34095.0;653.0;48.0;21.0
46.0;3.0;418324.0;8.0;8.0;3.0;6.0;2.0;3.0;2.0;34095.0;653.0;56.0;24.0
55.0;4.0;494223.0;8.0;10.0;4.0;8.0;3.0;3.0;2.0;27828.0;653.0;45.0;23.0
41.0;4.0;358740.0;8.0;9.0;3.0;8.0;3.0;3.0;2.0;27828.0;653.0;55.0;24.0
51.0;4.0;477983.0;6.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;44.0;17.0
50.0;4.0;382635.0;9.0;9.0;4.0;8.0;3.0;3.0;2.0;34095.0;653.0;57.0;21.0
54.0;4.0;356619.0;8.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;44.0;21.0
57.0;4.0;369468.0;8.0;9.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;53.0;24.0
47.0;4.0;377680.0;6.0;12.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;49.0;21.0
48.0;4.0;342865.0;7.0;6.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;37.0;23.0
48.0;4.0;288020.0;8.0;5.0;4.0;7.0;3.0;3.0;2.0;34095.0;1340.0;42.0;21.0
53.0;4.0;449257.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;21.0
51.0;3.0;452205.0;8.0;7.0;3.0;8.0;3.0;3.0;2.0;27828.0;653.0;52.0;25.0
45.0;3.0;328466.0;7.0;10.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;48.0;21.0
47.0;3.0;395831.0;8.0;7.0;3.0;6.0;4.0;3.0;2.0;27828.0;653.0;49.0;21.0
49.0;3.0;523910.0;7.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;42.0;27.0
51.0;4.0;433665.0;6.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;40.0;19.0
49.0;4.0;395831.0;9.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;50.0;18.0
49.0;3.0;375077.0;9.0;7.0;3.0;7.0;4.0;3.0;2.0;34095.0;1340.0;66.0;25.0
51.0;4.0;402089.0;8.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;60.0;25.0
40.0;4.0;340939.0;9.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;50.0;23.0
59.0;3.0;371373.0;7.0;9.0;2.0;6.0;3.0;3.0;2.0;34095.0;653.0;50.0;23.0
55.0;4.0;520586.0;8.0;5.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;54.0;21.0
47.0;4.0;496743.0;9.0;6.0;3.0;8.0;3.0;3.0;2.0;25124.0;653.0;52.0;19.0
47.0;4.0;364657.0;8.0;10.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;40.0;21.0
50.0;4.0;295566.0;9.0;8.0;3.0;5.0;2.0;2.0;1.0;27828.0;1340.0;64.0;21.0
48.0;3.0;375077.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;43.0;21.0
51.0;4.0;390781.0;7.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;48.0;21.0
59.0;3.0;449257.0;11.0;7.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;52.0;19.0
47.0;4.0;371373.0;7.0;11.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;46.0;25.0
48.0;4.0;399088.0;9.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;57.0;26.0
48.0;4.0;388093.0;9.0;7.0;3.0;7.0;4.0;3.0;2.0;34095.0;653.0;62.0;23.0
44.0;4.0;334273.0;7.0;8.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;36.0;21.0
52.0;4.0;349689.0;9.0;12.0;2.0;6.0;3.0;3.0;2.0;27828.0;1340.0;59.0;21.0
47.0;4.0;399087.0;9.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;45.0;19.0
52.0;4.0;265954.0;8.0;10.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;36.0;19.0
46.0;4.0;382635.0;9.0;10.0;3.0;5.0;3.0;3.0;1.0;34095.0;653.0;50.0;21.0
46.0;4.0;375871.0;7.0;9.0;4.0;6.0;3.0;3.0;1.0;34095.0;1340.0;54.0;24.0
46.0;4.0;483201.0;8.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;1340.0;57.0;16.0
44.0;3.0;319560.0;9.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;37.0;23.0
53.0;3.0;376540.0;10.0;8.0;3.0;6.0;4.0;3.0;2.0;34095.0;653.0;53.0;19.0
58.0;4.0;406468.0;8.0;8.0;4.0;7.0;3.0;3.0;2.0;27828.0;653.0;45.0;16.0
52.0;4.0;340148.0;7.0;11.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;46.0;21.0
52.0;3.0;292472.0;8.0;7.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;49.0;21.0
47.0;3.0;258872.0;7.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;43.0;19.0
52.0;4.0;462440.0;7.0;10.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;50.0;19.0
50.0;4.0;389713.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;48.0;24.0
52.0;3.0;323069.0;7.0;9.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;52.0;19.0
54.0;3.0;377680.0;8.0;8.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;50.0;21.0
55.0;4.0;303521.0;7.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;55.0;23.0
47.0;4.0;297847.0;9.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;52.0;26.0
50.0;4.0;481060.0;10.0;5.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;43.0;23.0
48.0;4.0;423158.0;10.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;48.0;24.0
40.0;3.0;432376.0;7.0;9.0;3.0;5.0;3.0;3.0;2.0;27828.0;653.0;52.0;24.0
47.0;4.0;314209.0;10.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;58.0;14.0
53.0;4.0;483201.0;6.0;10.0;3.0;6.0;4.0;3.0;2.0;34095.0;653.0;50.0;21.0
56.0;3.0;499233.0;8.0;9.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;49.0;23.0
49.0;4.0;309055.0;7.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;50.0;21.0
48.0;4.0;285020.0;11.0;8.0;3.0;5.0;3.0;3.0;1.0;34095.0;653.0;44.0;25.0
43.0;4.0;354573.0;9.0;8.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;49.0;21.0
53.0;4.0;335183.0;8.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;45.0;21.0
44.0;4.0;399088.0;6.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;57.0;19.0
51.0;4.0;373662.0;8.0;9.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;44.0;17.0
48.0;4.0;430828.0;9.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;48.0;19.0
60.0;3.0;309055.0;8.0;7.0;4.0;7.0;3.0;3.0;2.0;25124.0;653.0;50.0;18.0
57.0;4.0;259323.0;7.0;9.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;40.0;23.0
52.0;3.0;428030.0;10.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;43.0;17.0
48.0;4.0;477983.0;8.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;57.0;21.0
52.0;4.0;382635.0;9.0;9.0;4.0;5.0;3.0;3.0;1.0;34095.0;653.0;54.0;23.0
52.0;4.0;376540.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;45.0;24.0
56.0;4.0;556660.0;8.0;8.0;3.0;8.0;3.0;3.0;2.0;34095.0;653.0;53.0;21.0
53.0;4.0;473040.0;6.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;54.0;24.0
43.0;4.0;218542.0;10.0;8.0;3.0;7.0;4.0;3.0;2.0;34095.0;653.0;53.0;23.0
49.0;4.0;346253.0;7.0;11.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;42.0;19.0
51.0;5.0;429507.0;9.0;7.0;4.0;6.0;3.0;3.0;2.0;27828.0;653.0;53.0;21.0
51.0;4.0;425161.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;27828.0;1340.0;50.0;25.0
45.0;4.0;338409.0;10.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;44.0;21.0
48.0;4.0;375077.0;7.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;47.0;21.0
53.0;3.0;473040.0;9.0;7.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;55.0;21.0
46.0;5.0;371373.0;6.0;9.0;2.0;6.0;3.0;4.0;2.0;34095.0;653.0;50.0;24.0
47.0;4.0;483777.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;54.0;19.0
49.0;4.0;337587.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;43.0;18.0
48.0;4.0;356089.0;9.0;11.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;39.0;24.0
51.0;3.0;475028.0;10.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;65.0;25.0
50.0;2.0;338105.0;10.0;11.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;47.0;21.0
55.0;4.0;421132.0;8.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;52.0;19.0
52.0;3.0;420895.0;11.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;56.0;18.0
61.0;4.0;462440.0;7.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;58.0;25.0
47.0;4.0;364657.0;8.0;7.0;4.0;4.0;3.0;3.0;2.0;34095.0;653.0;49.0;23.0
45.0;4.0;462440.0;9.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;54.0;27.0
48.0;3.0;409505.0;9.0;10.0;3.0;7.0;4.0;3.0;2.0;27828.0;653.0;52.0;24.0
50.0;3.0;351299.0;8.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;47.0;26.0
49.0;4.0;382635.0;9.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;39.0;23.0
51.0;3.0;452205.0;8.0;8.0;3.0;6.0;3.0;3.0;1.0;34095.0;1340.0;49.0;16.0
45.0;4.0;473040.0;7.0;11.0;3.0;7.0;3.0;3.0;1.0;34095.0;653.0;38.0;24.0
53.0;3.0;363425.0;8.0;11.0;3.0;5.0;3.0;3.0;1.0;34095.0;653.0;53.0;18.0
44.0;4.0;462440.0;8.0;6.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;58.0;23.0
44.0;4.0;356619.0;9.0;5.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;46.0;18.0
52.0;4.0;445382.0;10.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;53.0;21.0
50.0;3.0;272780.0;8.0;8.0;4.0;7.0;3.0;3.0;1.0;34095.0;653.0;49.0;25.0
50.0;4.0;339671.0;8.0;6.0;3.0;6.0;4.0;3.0;1.0;34095.0;653.0;56.0;21.0
48.0;4.0;388093.0;7.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;59.0;23.0
53.0;4.0;423158.0;7.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;56.0;23.0
57.0;4.0;382635.0;9.0;8.0;4.0;6.0;3.0;3.0;2.0;27828.0;653.0;58.0;19.0
54.0;4.0;432376.0;10.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;65.0;23.0
53.0;4.0;317253.0;9.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;1340.0;44.0;23.0
54.0;4.0;358740.0;9.0;10.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;38.0;21.0
43.0;3.0;373662.0;11.0;8.0;3.0;6.0;3.0;3.0;2.0;27828.0;1340.0;64.0;23.0
47.0;4.0;301010.0;9.0;7.0;2.0;7.0;3.0;3.0;2.0;34095.0;1340.0;46.0;21.0
50.0;4.0;388093.0;8.0;8.0;4.0;8.0;3.0;3.0;2.0;34095.0;1340.0;54.0;21.0
50.0;4.0;302122.0;8.0;9.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;42.0;21.0
57.0;4.0;354078.0;9.0;6.0;2.0;5.0;4.0;3.0;2.0;34095.0;653.0;64.0;26.0
53.0;5.0;382635.0;10.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;46.0;25.0
53.0;4.0;356619.0;7.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;19.0
54.0;4.0;369027.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;54.0;21.0
52.0;4.0;494223.0;8.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;38.0;21.0
43.0;3.0;350162.0;11.0;9.0;3.0;6.0;3.0;3.0;2.0;25236.0;653.0;54.0;21.0
47.0;3.0;309055.0;7.0;10.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;35.0;23.0
49.0;3.0;211046.0;8.0;9.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;47.0;19.0
50.0;4.0;386261.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;40.0;24.0
46.0;4.0;350845.0;8.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;53.0;21.0
57.0;4.0;376540.0;7.0;11.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;45.0;23.0
46.0;4.0;375077.0;8.0;6.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;64.0;18.0
54.0;4.0;481060.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;55.0;18.0
54.0;4.0;304873.0;9.0;8.0;4.0;7.0;3.0;3.0;2.0;25236.0;653.0;40.0;21.0
54.0;3.0;494223.0;8.0;6.0;3.0;7.0;3.0;3.0;2.0;34095.0;1340.0;52.0;21.0
50.0;4.0;520586.0;9.0;10.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;43.0;17.0
48.0;4.0;377869.0;8.0;11.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;54.0;23.0
46.0;3.0;413297.0;9.0;7.0;3.0;6.0;2.0;3.0;2.0;34095.0;653.0;60.0;24.0
51.0;3.0;406468.0;9.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;60.0;23.0
55.0;3.0;445824.0;8.0;9.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;53.0;24.0
46.0;4.0;292175.0;8.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;48.0;21.0
51.0;3.0;258872.0;7.0;11.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;23.0
56.0;4.0;361280.0;9.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;58.0;21.0
48.0;4.0;288825.0;7.0;9.0;3.0;5.0;3.0;3.0;1.0;34095.0;653.0;42.0;23.0
53.0;4.0;369468.0;10.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;53.0;21.0
55.0;3.0;317253.0;8.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;44.0;29.0
48.0;3.0;364657.0;7.0;9.0;3.0;5.0;3.0;3.0;1.0;34095.0;653.0;62.0;21.0
50.0;4.0;379522.0;9.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;39.0;21.0
50.0;3.0;335973.0;9.0;9.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;50.0;23.0
54.0;3.0;340148.0;8.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;44.0;21.0
57.0;3.0;426017.0;10.0;6.0;3.0;8.0;3.0;3.0;2.0;34095.0;653.0;70.0;19.0
52.0;4.0;289984.0;9.0;9.0;3.0;4.0;4.0;3.0;2.0;34095.0;653.0;54.0;28.0
56.0;4.0;483777.0;10.0;7.0;3.0;5.0;3.0;3.0;1.0;34095.0;653.0;58.0;21.0
43.0;5.0;538583.0;7.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;53.0;18.0
48.0;3.0;406468.0;9.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;50.0;16.0
48.0;4.0;418324.0;8.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;54.0;25.0
63.0;3.0;354573.0;7.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;58.0;19.0
46.0;4.0;443040.0;10.0;7.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;56.0;25.0
53.0;3.0;363425.0;6.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;34.0;23.0
50.0;3.0;369468.0;11.0;9.0;4.0;5.0;3.0;3.0;2.0;25236.0;1340.0;48.0;23.0
44.0;4.0;445824.0;8.0;12.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;49.0;21.0
44.0;3.0;404616.0;8.0;6.0;3.0;4.0;3.0;3.0;2.0;34095.0;653.0;50.0;21.0
47.0;4.0;390781.0;8.0;7.0;3.0;6.0;4.0;3.0;2.0;34095.0;1340.0;45.0;19.0
56.0;4.0;420895.0;9.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;64.0;21.0
46.0;3.0;346253.0;8.0;9.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;23.0
47.0;3.0;389713.0;7.0;7.0;3.0;5.0;3.0;3.0;1.0;34095.0;653.0;46.0;21.0
55.0;4.0;349116.0;10.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;47.0;21.0
49.0;3.0;309055.0;7.0;11.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;45.0;21.0
54.0;4.0;421132.0;8.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;44.0;24.0
52.0;4.0;445824.0;7.0;9.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;49.0;21.0
50.0;4.0;526968.0;10.0;7.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;66.0;24.0
58.0;4.0;352628.0;7.0;10.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;57.0;25.0
48.0;3.0;402089.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;1340.0;62.0;21.0
52.0;3.0;310152.0;8.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;46.0;19.0
44.0;3.0;309055.0;8.0;7.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;44.0;23.0
49.0;4.0;428030.0;7.0;10.0;3.0;6.0;3.0;3.0;2.0;27828.0;1340.0;57.0;23.0
43.0;4.0;340148.0;9.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;58.0;26.0
49.0;3.0;294936.0;8.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;50.0;23.0
58.0;5.0;371987.0;8.0;8.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;42.0;21.0
45.0;4.0;445824.0;9.0;7.0;4.0;7.0;3.0;3.0;2.0;34095.0;653.0;52.0;24.0
47.0;3.0;325159.0;10.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;47.0;19.0
48.0;4.0;255822.0;8.0;10.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;33.0;21.0
56.0;4.0;556660.0;7.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;42.0;23.0
56.0;4.0;402812.0;9.0;6.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;45.0;21.0
54.0;4.0;436006.0;8.0;9.0;2.0;6.0;3.0;3.0;2.0;34095.0;653.0;49.0;21.0
53.0;4.0;406468.0;9.0;9.0;3.0;6.0;3.0;3.0;2.0;27828.0;653.0;53.0;21.0
55.0;4.0;404616.0;8.0;8.0;4.0;6.0;4.0;3.0;2.0;34095.0;653.0;49.0;23.0
47.0;4.0;428030.0;9.0;6.0;3.0;6.0;2.0;3.0;2.0;25236.0;653.0;48.0;18.0
49.0;4.0;294936.0;8.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;1340.0;47.0;18.0
47.0;3.0;372525.0;8.0;7.0;3.0;7.0;2.0;3.0;2.0;34095.0;1340.0;47.0;23.0
50.0;4.0;364657.0;9.0;8.0;4.0;6.0;4.0;3.0;2.0;34095.0;653.0;50.0;23.0
51.0;3.0;297847.0;8.0;10.0;3.0;5.0;4.0;3.0;2.0;34095.0;653.0;58.0;25.0
51.0;4.0;402089.0;8.0;4.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;50.0;23.0
48.0;4.0;483777.0;9.0;5.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;45.0;21.0
50.0;4.0;350162.0;6.0;9.0;4.0;4.0;3.0;3.0;2.0;34095.0;1408.0;57.0;24.0
47.0;5.0;436006.0;8.0;8.0;3.0;7.0;3.0;3.0;2.0;27828.0;653.0;52.0;26.0
56.0;4.0;362589.0;6.0;12.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;59.0;24.0
56.0;4.0;520586.0;8.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;55.0;21.0
42.0;3.0;298332.0;9.0;8.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;34.0;17.0
55.0;4.0;377680.0;9.0;7.0;4.0;6.0;3.0;3.0;1.0;34095.0;653.0;57.0;23.0
54.0;4.0;483777.0;8.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;54.0;21.0
57.0;4.0;483201.0;8.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;41.0;21.0
49.0;3.0;452205.0;6.0;10.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;42.0;23.0
51.0;4.0;373662.0;9.0;9.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;54.0;21.0
55.0;3.0;337587.0;8.0;8.0;4.0;6.0;3.0;3.0;2.0;34095.0;1340.0;49.0;24.0
57.0;4.0;291374.0;7.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;33.0;21.0
48.0;3.0;475028.0;7.0;9.0;3.0;7.0;4.0;3.0;2.0;34095.0;653.0;47.0;24.0
46.0;4.0;371373.0;10.0;11.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;64.0;21.0
47.0;3.0;441454.0;8.0;10.0;3.0;7.0;3.0;3.0;1.0;34095.0;653.0;46.0;25.0
48.0;4.0;356067.0;7.0;6.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;47.0;24.0
48.0;4.0;335605.0;8.0;6.0;4.0;5.0;3.0;3.0;2.0;34095.0;653.0;65.0;21.0
46.0;4.0;387430.0;8.0;10.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;66.0;23.0
49.0;4.0;324960.0;10.0;7.0;3.0;6.0;3.0;3.0;2.0;27828.0;1340.0;50.0;21.0
43.0;4.0;317660.0;9.0;8.0;3.0;6.0;3.0;3.0;1.0;34095.0;653.0;47.0;17.0
54.0;3.0;499233.0;8.0;7.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;53.0;19.0
45.0;3.0;338409.0;10.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;35.0;17.0
53.0;3.0;332702.0;9.0;9.0;3.0;6.0;4.0;3.0;2.0;34095.0;653.0;42.0;25.0
53.0;4.0;499233.0;9.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;53.0;23.0
54.0;4.0;432376.0;8.0;6.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;60.0;19.0
52.0;4.0;365739.0;9.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;44.0;17.0
55.0;3.0;273454.0;9.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;59.0;26.0
53.0;4.0;389713.0;9.0;9.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;43.0;21.0
49.0;3.0;358740.0;7.0;8.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;44.0;26.0
48.0;3.0;421871.0;7.0;10.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;48.0;21.0
56.0;3.0;520586.0;8.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;62.0;23.0
55.0;3.0;409505.0;7.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;44.0;25.0
52.0;4.0;327886.0;9.0;8.0;4.0;6.0;3.0;3.0;1.0;34095.0;653.0;52.0;21.0
41.0;5.0;368825.0;10.0;7.0;4.0;8.0;3.0;3.0;2.0;34095.0;653.0;42.0;19.0
49.0;4.0;263925.0;8.0;10.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;46.0;23.0
48.0;4.0;431192.0;10.0;7.0;3.0;6.0;4.0;3.0;2.0;34095.0;653.0;50.0;24.0
61.0;4.0;415287.0;9.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;45.0;21.0
48.0;5.0;376540.0;8.0;8.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;45.0;28.0
54.0;3.0;341995.0;9.0;9.0;3.0;5.0;3.0;3.0;2.0;34095.0;653.0;46.0;24.0
46.0;4.0;368825.0;10.0;6.0;3.0;6.0;3.0;3.0;2.0;34095.0;653.0;58.0;24.0
52.0;4.0;441620.0;8.0;11.0;3.0;7.0;3.0;3.0;2.0;27828.0;653.0;53.0;19.0
55.0;4.0;544091.0;8.0;7.0;3.0;7.0;3.0;3.0;2.0;34095.0;653.0;52.0;18.0
50.0;4.0;405855.0;8.0;7.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;36.0;23.0
53.0;4.0;389713.0;7.0;9.0;4.0;6.0;3.0;2.0;2.0;34095.0;653.0;53.0;21.0
47.0;4.0;348022.0;9.0;11.0;4.0;6.0;3.0;3.0;2.0;34095.0;653.0;52.0;21.0
