time,a1,a2,a3,a4,a5,a6,a7,a8,class
1.8575332,3.831646,2.2472613,7.0370107,6.5854373,5.5208654,5.354647,1.6106856,0.27252346,0
1.8487573,3.8452795,2.230968,7.040792,6.584978,5.6335473,5.3546624,1.6079369,0.2705991,0
6.3338566,3.5497026,4.7359266,6.1562514,2.372296,4.462156,0.37657303,5.4733896,6.1119084,4
1.8565339,3.8336754,2.2452557,7.0373874,6.5853376,5.5318365,5.354591,1.6103873,0.27232578,0
2.3658545,3.8325286,3.5000153,7.16521,6.897256,5.1102157,5.6715097,1.7121394,0.25648388,0
1.9288416,3.8135598,2.4256501,7.055034,6.632767,5.4146056,5.391464,1.6157477,0.2728563,0
3.8881478,3.668189,4.205406,6.231018,5.449865,3.914061,4.57935,2.2453835,0.99692476,3
1.8465233,3.8501494,2.226872,7.0418787,6.5846567,5.666024,5.3545876,1.607192,0.27016973,0
1.8495024,3.8433971,2.2314298,7.0397863,6.5845942,5.609999,5.35425,1.6084635,0.27090633,0
1.8570039,3.9000716,2.2479694,7.0451274,6.5902395,5.5863314,5.357142,1.6060133,0.2714634,0
1.8567127,3.8986492,2.2474394,7.045077,6.5901423,5.5890775,5.3571095,1.6060262,0.2714095,0
1.8479756,3.847209,2.2301166,7.0415907,6.5851765,5.6531854,5.354914,1.6074948,0.2703451,0
2.4398546,3.869842,3.976285,7.178116,6.8592577,5.1188326,5.8477645,1.8923249,0.2678461,0
1.9159577,3.8145113,2.3934932,7.051532,6.6240673,5.431766,5.3847,1.6149178,0.2728435,0
1.9296649,3.8134975,2.4276645,7.0552287,6.633292,5.41297,5.391871,1.6158133,0.2728676,0
2.1666362,3.9338968,5.8261585,6.972665,6.1124835,5.2110276,7.1556735,3.381795,0.4929899,0
1.8565142,3.8336937,2.24521,7.037388,6.5853295,5.5319586,5.354586,1.610385,0.2723237,0
1.8476282,3.8473215,2.2291949,7.0415015,6.584946,5.653876,5.354755,1.6074994,0.27033356,0
1.8568019,3.899117,2.2475963,7.0450926,6.5901704,5.588187,5.357118,1.6060221,0.27142698,0
2.147525,3.8103094,2.975838,7.1094003,6.770175,5.089917,5.5342293,1.6693704,0.26748475,0
1.9149127,3.8146014,2.390866,7.051235,6.6233497,5.4329085,5.3841405,1.6148555,0.27284738,0
1.8465052,3.861904,2.2243352,7.041341,6.5839887,5.637769,5.353678,1.6072235,0.2705104,0
1.8521351,3.8391092,2.235552,7.0380707,6.5840755,5.567275,5.353772,1.6095638,0.2716868,0
1.84778,3.8478482,2.2298102,7.041742,6.585186,5.65687,5.354936,1.6074026,0.27029672,0
1.8461801,3.8627114,2.2232614,7.041185,6.5837026,5.6358695,5.353447,1.6072474,0.2705308,0
4.2310658,3.978999,1.7037103,6.240405,4.0344787,4.2872596,1.9378769,3.492703,3.9896567,3
1.8567101,3.8974268,2.247636,7.0451016,6.5902233,5.590922,5.3571954,1.6060319,0.2713724,0
4.1329784,3.8823526,1.8864201,6.2040157,4.3207655,4.1893234,2.213741,3.18126,3.4443996,3
1.8498453,3.843072,2.2320518,7.039647,6.584602,5.6056304,5.354242,1.6085653,0.27098632,0
2.1290438,4.2067575,5.820743,6.962853,6.067768,4.3671975,7.1635113,3.3857334,0.49781302,0
1.977684,3.9733062,6.857276,6.9205284,5.823855,5.0402236,7.871386,4.0468507,0.54987,0
3.8929179,3.661467,3.30319,6.1419744,5.0009985,3.900538,3.6719918,2.330294,1.6302644,3
1.8480345,3.8469641,2.2301903,7.041526,6.5851607,5.651777,5.3548965,1.6075313,0.27036348,0
1.9684219,3.9871223,2.4870822,7.050712,6.631728,4.8524594,5.3963294,1.6288025,0.27997014,0
7.317159,3.7100763,6.2963843,6.475493,5.3627343,4.6316433,0.23594442,4.03611,4.590291,4
6.3960643,3.4584234,4.9607882,6.0915313,3.1021621,4.4012294,0.33479849,4.8805194,5.608522,4
1.8528254,3.8322222,2.2345536,7.0355835,6.5821643,5.52703,5.352324,1.6108446,0.27249774,0
1.9281504,3.813612,2.4239576,7.0548725,6.632326,5.4159803,5.3911223,1.6156931,0.27284682,0
2.0910926,3.8079476,2.830605,7.0915914,6.7310414,5.0682154,5.488494,1.6533802,0.27157152,0
1.8583797,3.8293917,2.2489069,7.0366025,6.585459,5.510618,5.354653,1.6109858,0.2727123,0
1.6057593,3.9788866,1.5863156,6.9325128,6.374805,4.779852,5.191086,1.6234729,0.2839076,0
1.8545563,3.8358932,2.240825,7.037624,6.5847087,5.5467935,5.35418,1.6100523,0.27205616,0
1.8500004,3.8423035,2.2318509,7.039177,6.5842214,5.5972977,5.353952,1.608805,0.2711394,0
1.8583797,3.8293917,2.2489069,7.0366025,6.585459,5.510618,5.354653,1.6109858,0.2727123,0
1.8545668,3.8359203,2.240865,7.0376377,6.584726,5.546938,5.3541913,1.6100466,0.27205348,0
1.6062076,3.9795446,1.5871453,6.93267,6.3750877,4.7822948,5.1913085,1.6234548,0.28390393,0
1.9296649,3.8134975,2.4276645,7.0552287,6.633292,5.41297,5.391871,1.6158133,0.2728676,0
3.888679,3.668187,4.1187444,6.2261705,5.404475,3.9138417,4.48814,2.2555306,1.0509974,3
4.0930195,3.836614,1.9722316,6.176135,4.3794937,4.147939,2.3180058,3.1066637,3.2988896,3
6.273044,3.5499403,4.65057,6.1408052,2.185562,4.453802,0.38521364,5.5616984,6.196254,4
1.8466525,3.8491113,2.2271547,7.0417714,6.5846577,5.6643476,5.3545957,1.6072662,0.27019283,0
1.8468336,3.8491375,2.2276616,7.0418444,6.5847974,5.664416,5.3546934,1.6072512,0.27019343,0
7.317159,3.7100763,6.2963843,6.475493,5.3627343,4.6316433,0.23594442,4.03611,4.590291,4
4.2050333,3.9474516,1.7390943,6.2376823,4.1357946,4.261173,2.0144012,3.3841717,3.805365,3
1.8468336,3.8491375,2.2276616,7.0418444,6.5847974,5.664416,5.3546934,1.6072512,0.27019343,0
1.9275453,3.8136504,2.4224927,7.054741,6.6319523,5.417397,5.3908315,1.6156406,0.27283433,0
1.6074885,3.977566,1.5894324,6.9325137,6.375398,4.7780776,5.191714,1.6235678,0.2840164,0
3.8881774,3.668012,4.156421,6.2279253,5.423954,3.9136605,4.528089,2.2520301,1.0279794,3
1.8540328,3.835403,2.2391915,7.037254,6.584157,5.5444403,5.3537846,1.6101735,0.2721111,0
3.9073706,3.6915116,2.6636791,6.102831,4.7342353,3.939425,3.0563645,2.5824747,2.2306151,3
1.8460631,3.8627868,2.2229216,7.041139,6.583612,5.6357164,5.3533792,1.607255,0.2705317,0
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
1.8554889,3.832974,2.2421134,7.0367594,6.584336,5.5287495,5.353875,1.6105747,0.2724036,0
1.846414,3.852361,2.2265065,7.042014,6.58466,5.6664014,5.354551,1.6070881,0.27016184,0
1.852927,3.8381784,2.2373273,7.037972,6.5843234,5.561267,5.3539352,1.6097002,0.27179497,0
1.8530022,3.8380814,2.2374914,7.037959,6.584345,5.5606465,5.3539486,1.6097147,0.27180624,0
3.888514,3.6658478,3.766587,6.1877747,5.2275186,3.9029799,4.1284575,2.27532,1.2841587,3
3.8988085,3.666198,2.9116588,6.1190176,4.8281655,3.9234774,3.2866664,2.4571135,1.9737307,3
3.8886034,3.6664245,3.7709742,6.188464,5.2297444,3.9032643,4.132832,2.2751935,1.281172,3
2.0557945,4.101318,6.2113023,6.9415,5.9585395,4.48156,7.4375763,3.6463487,0.5194123,0
4.0930195,3.836614,1.9722316,6.176135,4.3794937,4.147939,2.3180058,3.1066637,3.2988896,3
3.8997571,3.6725867,2.8273468,6.111185,4.7940235,3.9269056,3.207446,2.496762,2.0572476,3
1.6053381,3.9791825,1.5855552,6.932509,6.374657,4.780197,5.190932,1.6234512,0.28388196,0
2.0329964,3.9855464,2.6591072,7.0745335,6.6809926,4.8668733,5.4378004,1.6342335,0.2773114,0
1.9289286,3.8135545,2.4258592,7.0550528,6.63282,5.4143925,5.3915043,1.6157558,0.27285826,0
1.9013569,3.818217,2.356775,7.047607,6.6141315,5.448886,5.3769174,1.6139078,0.27288148,0
7.3656306,3.728059,6.3496275,6.4990015,5.433829,4.6473837,0.23440644,4.0268607,4.578616,4
2.4399843,3.8701751,3.978209,7.1779437,6.8586545,5.118727,5.8488035,1.894069,0.26815984,0
1.8563997,3.8961213,2.247035,7.0450435,6.5901055,5.593536,5.357147,1.6060452,0.2713213,0
1.851014,3.8403609,2.2331324,7.0382705,6.5837846,5.576894,5.353589,1.609344,0.27151278,0
2.1695237,3.9334385,5.8112535,6.9733834,6.1170683,5.210606,7.1450677,3.3712487,0.49190712,0
3.893844,3.6602075,3.1627898,6.1313705,4.9345493,3.9067864,3.534131,2.3552787,1.7423996,3
1.8462797,3.8557086,2.2252269,7.0416784,6.5842724,5.655587,5.354131,1.6071632,0.27029246,0
2.094661,4.088288,6.011134,6.9508595,6.017341,4.510076,7.299194,3.514068,0.50732166,0
1.8519005,3.8393762,2.2350218,7.0380964,6.5839977,5.569002,5.35372,1.6095252,0.2716557,0
1.8535599,3.8374448,2.2387497,7.037898,6.5845284,5.55653,5.35407,1.6098075,0.2718804,0
1.9184003,3.8142893,2.3996263,7.05222,6.625744,5.4289937,5.386005,1.6150665,0.27283645,0
1.8466625,3.8613403,2.2248905,7.0414248,6.5841374,5.6391125,5.353804,1.6072118,0.2704955,0
6.3960643,3.4584234,4.9607882,6.0915313,3.1021621,4.4012294,0.33479849,4.8805194,5.608522,4
1.6056287,3.977333,1.5860577,6.93228,6.3745794,4.7760015,5.190957,1.623529,0.283943,0
1.8465643,3.85309,2.2268,7.0420566,6.584747,5.665051,5.354588,1.6070712,0.27017912,0
1.977684,3.9733062,6.857276,6.9205284,5.823855,5.0402236,7.871386,4.0468507,0.54987,0
3.888514,3.6658478,3.766587,6.1877747,5.2275186,3.9029799,4.1284575,2.27532,1.2841587,3
1.849375,3.8435605,2.231229,7.039861,6.5845995,5.6121454,5.3542647,1.6084161,0.2708737,0
1.8477203,3.8479722,2.2296903,7.0417624,6.585171,5.657587,5.354929,1.6073856,0.2702872,0
2.427163,3.902689,4.408133,7.12219,6.6841846,5.0992904,6.1389995,2.2728684,0.33938852,0
1.9159577,3.8145113,2.3934932,7.051532,6.6240673,5.431766,5.3847,1.6149178,0.2728435,0
1.8467846,3.850581,2.227596,7.0420175,6.584873,5.6662197,5.3547344,1.6071498,0.27016884,0
1.9187889,3.8142514,2.400611,7.052336,6.626018,5.4286757,5.386218,1.6150873,0.272833,0
1.846629,3.8500545,2.2271726,7.041914,6.5847335,5.6660566,5.354645,1.6071885,0.27017033,0
4.1329784,3.8823526,1.8864201,6.2040157,4.3207655,4.1893234,2.213741,3.18126,3.4443996,3
7.3841605,3.7348773,6.370137,6.507732,5.461368,4.6532207,0.2337892,4.0227566,4.573747,4
1.8526404,3.838513,2.2366831,7.0380073,6.5842333,5.5634284,5.353875,1.6096516,0.2717562,0
1.8590423,3.8290458,2.250634,7.0367355,6.5858645,5.5088496,5.354937,1.6109967,0.27273843,0
6.3851876,3.6260831,4.664872,6.2436223,2.0925386,4.532326,0.39973426,5.814682,6.3945065,4
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
1.9592898,3.9746947,6.991116,6.9150667,5.793005,5.083969,7.965479,4.127265,0.5554534,0
1.8551153,3.833165,2.2411773,7.036712,6.5841355,5.5302234,5.353736,1.6105559,0.2723814,0
1.9184003,3.8142893,2.3996263,7.05222,6.625744,5.4289937,5.386005,1.6150665,0.27283645,0
3.9318807,3.719714,2.4589376,6.107629,4.6615076,3.9725842,2.8660908,2.7043798,2.4815707,3
1.853868,3.8368974,2.2393577,7.0377836,6.5845566,5.553069,5.354084,1.6098981,0.27194303,0
3.8858855,3.6711345,4.335942,6.2366943,5.5176826,3.9125278,4.7170773,2.2289467,0.9369992,3
1.8518072,3.8407195,2.235448,7.038683,6.584493,5.5782776,5.3540854,1.6092312,0.27148637,0
1.8575332,3.831646,2.2472613,7.0370107,6.5854373,5.5208654,5.354647,1.6106856,0.27252346,0
1.9776118,3.973295,6.857857,6.9205084,5.823727,5.040526,7.871775,4.047206,0.5498977,0
2.0556579,4.101344,6.2120266,6.9414673,5.95833,4.4815435,7.438077,3.6468267,0.5194558,0
1.8462065,3.8627312,2.2233305,7.041193,6.583721,5.6358128,5.3534584,1.6072457,0.27053168,0
1.977684,3.9733062,6.857276,6.9205284,5.823855,5.0402236,7.871386,4.0468507,0.54987,0
1.9157414,3.814521,2.3929582,7.051475,6.6239247,5.432119,5.3845887,1.6149025,0.27284202,0
1.8567101,3.8974268,2.247636,7.0451016,6.5902233,5.590922,5.3571954,1.6060319,0.2713724,0
1.855198,3.885246,2.2458193,7.0450344,6.590145,5.614126,5.3574486,1.6060777,0.27091527,0
1.9701347,3.986991,2.4915843,7.0513306,6.6330223,4.8527603,5.3973904,1.628891,0.27990535,0
1.99592,3.971639,6.7137823,6.9255905,5.8555026,4.9748673,7.775249,3.9590547,0.54296815,0
1.9291594,3.813537,2.426423,7.055107,6.632967,5.4139333,5.3916187,1.6157737,0.27286133,0
1.60695,3.978033,1.5884608,6.932517,6.3752155,4.7786365,5.191519,1.623538,0.28398252,0
1.849113,3.8441894,2.2310345,7.0401897,6.584712,5.6199985,5.3543916,1.608243,0.27077264,0
1.8554702,3.834316,2.24263,7.0372868,6.584795,5.536557,5.3542204,1.610318,0.27224258,0
1.8495233,3.8432782,2.2313802,7.039706,6.584526,5.6085954,5.3541985,1.6085036,0.2709321,0
1.8495024,3.8433971,2.2314298,7.0397863,6.5845942,5.609999,5.35425,1.6084635,0.27090633,0
1.8463231,3.856204,2.2252214,7.041658,6.5842667,5.6541014,5.354107,1.6071675,0.27031085,0
1.8568019,3.899117,2.2475963,7.0450926,6.5901704,5.588187,5.357118,1.6060221,0.27142698,0
4.2020574,3.9462237,1.7470173,6.2366467,4.1427393,4.2579727,2.0250652,3.37802,3.7913396,3
3.894468,3.6601098,3.1351209,6.130392,4.922645,3.9087236,3.5064948,2.3641217,1.7663623,3
1.8863395,3.822125,2.3193574,7.043848,6.6041894,5.471292,5.369137,1.6127572,0.2728279,0
1.8495446,3.8432567,2.231418,7.039697,6.5845265,5.608311,5.3541985,1.6085107,0.2709374,0
1.8481408,3.8467455,2.230404,7.041489,6.5851865,5.650506,5.3549094,1.6075606,0.2703804,0
2.1248825,3.8090289,2.9148283,7.1013255,6.7534723,5.0695844,5.514952,1.6634376,0.2696054,0
1.8555259,3.8329349,2.242198,7.0367565,6.584348,5.5284843,5.353884,1.6105809,0.2724083,0
1.8472378,3.8481026,2.228401,7.0416317,6.5848455,5.658424,5.354703,1.6073954,0.27027273,0
1.846332,3.851547,2.2262957,7.041916,6.5845656,5.6661963,5.354498,1.6071362,0.27016464,0
1.8467637,3.8489072,2.2273858,7.0417404,6.5846906,5.663151,5.3546143,1.6072934,0.27020898,0
1.855196,3.8321228,2.240987,7.0363445,6.5838466,5.5244617,5.353518,1.6107426,0.27249855,0
2.1269834,3.8090923,2.9204874,7.102064,6.755014,5.071364,5.516737,1.6639924,0.26940948,0
3.893844,3.6602075,3.1627898,6.1313705,4.9345493,3.9067864,3.534131,2.3552787,1.7423996,3
2.1472776,3.8102837,2.9751508,7.1092935,6.769971,5.089327,5.534005,1.6693144,0.2675127,0
2.0362382,3.985634,6.448352,6.9381137,5.9189277,4.948748,7.593207,3.7970858,0.53109396,0
1.9308105,3.8134143,2.430461,7.05549,6.6340156,5.4105835,5.3924313,1.615906,0.27288538,0
2.1285505,3.8091626,2.9247074,7.1026206,6.756166,5.0727096,5.5180697,1.6644056,0.26926342,0
1.8466136,3.8493633,2.227138,7.0418453,6.5846896,5.665778,5.354624,1.607228,0.27017447,0
1.851014,3.8403609,2.2331324,7.0382705,6.5837846,5.576894,5.353589,1.609344,0.27151278,0
1.8550702,3.833184,2.2410638,7.036705,6.58411,5.5303793,5.3537183,1.6105542,0.27237913,0
1.8557333,3.8352485,2.2437427,7.0377507,6.585322,5.5417595,5.354598,1.610121,0.2721462,0
1.8463043,3.8565636,2.2250786,7.041625,6.5842257,5.6530414,5.354063,1.6071737,0.27032357,0
1.9777281,3.973281,6.856961,6.920541,5.8239284,5.0401664,7.8711734,4.046658,0.54985476,0
1.8463756,3.8510156,2.2264328,7.0418897,6.584578,5.666116,5.354516,1.6071599,0.27016658,0
1.9774563,3.9733346,6.8590326,6.920463,5.8234615,5.0409336,7.8725643,4.0479255,0.5499541,0
1.856999,3.898888,2.2481532,7.0451503,6.5903153,5.588118,5.3572235,1.6060188,0.27142742,0
4.22611,3.973302,1.710911,6.240367,4.0555496,4.282338,1.9534484,3.4708085,3.9525585,3
1.8468336,3.8491375,2.2276616,7.0418444,6.5847974,5.664416,5.3546934,1.6072512,0.27019343,0
1.8565137,3.8336976,2.2452104,7.0373898,6.585332,5.531987,5.3545876,1.6103842,0.2723231,0
6.2946463,3.5668337,4.655397,6.162463,2.1622157,4.470349,0.3883703,5.615676,6.240275,4
6.2946463,3.5668337,4.655397,6.162463,2.1622157,4.470349,0.3883703,5.615676,6.240275,4
1.9592898,3.9746947,6.991116,6.9150667,5.793005,5.083969,7.965479,4.127265,0.5554534,0
1.8541087,3.8352585,2.2393374,7.037221,6.5841603,5.543527,5.3537846,1.6101975,0.27212834,0
3.8931317,3.6603541,3.1866605,6.1319,4.9444275,3.9050708,3.558088,2.350911,1.7236288,3
2.1613402,3.9348862,5.8535633,6.971352,6.10406,5.2118917,7.175159,3.4011836,0.4949846,0
1.8485447,3.8476396,2.231858,7.041953,6.585705,5.655609,5.355298,1.6073861,0.27031884,0
1.9774563,3.9733346,6.8590326,6.920463,5.8234615,5.0409336,7.8725643,4.0479255,0.5499541,0
7.317159,3.7100763,6.2963843,6.475493,5.3627343,4.6316433,0.23594442,4.03611,4.590291,4
1.8554378,3.8318396,2.2415552,7.036334,6.5839415,5.5229597,5.353584,1.6107762,0.27252418,0
2.034107,3.9857497,2.662201,7.0749683,6.6818633,4.867169,5.4385996,1.63446,0.2772541,0
1.849113,3.8441894,2.2310345,7.0401897,6.584712,5.6199985,5.3543916,1.608243,0.27077264,0
1.857156,3.8328397,2.2466326,7.0372868,6.5855155,5.526842,5.3547077,1.6105063,0.27241573,0
1.8564248,3.8962595,2.2470794,7.0450473,6.590114,5.5932755,5.357149,1.606044,0.27132645,0
1.8544432,3.8337386,2.239592,7.0367184,6.5838547,5.5342116,5.3535457,1.6104774,0.27231365,0
1.9102983,3.8154402,2.3792808,7.0499754,6.6202054,5.4383907,5.381685,1.6145504,0.2728571,0
2.4397197,3.8693545,3.9742994,7.1782894,6.859883,5.1190467,5.8466935,1.890523,0.26751915,0
1.8559818,3.8350887,2.244352,7.0377703,6.585446,5.540595,5.354682,1.6101396,0.2721671,0
1.851014,3.8403609,2.2331324,7.0382705,6.5837846,5.576894,5.353589,1.609344,0.27151278,0
1.8545238,3.8360393,2.2407963,7.03767,6.584736,5.547658,5.3542,1.6100259,0.27204046,0
3.9058008,3.690356,2.6927943,6.1038265,4.7440686,3.937158,3.0819244,2.5695205,2.2019334,3
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
2.34583,3.8285668,3.4526036,7.1600714,6.885791,5.1070604,5.659384,1.708519,0.25740263,0
2.1125705,3.8086584,2.8816378,7.0969625,6.744405,5.0587077,5.5044694,1.6601925,0.2707597,0
1.6069998,3.977297,1.5885427,6.9324217,6.3751583,4.776995,5.191503,1.6235659,0.28400302,0
3.8881478,3.668189,4.205406,6.231018,5.449865,3.914061,4.57935,2.2453835,0.99692476,3
1.8464761,3.8616512,2.224309,7.041342,6.5839825,5.6383953,5.353683,1.6072247,0.27050263,0
3.8995845,3.6713362,2.8379834,6.11211,4.7983146,3.9264066,3.2174704,2.491465,2.0464323,3
1.84778,3.8478482,2.2298102,7.041742,6.585186,5.65687,5.354936,1.6074026,0.27029672,0
1.6060103,3.977117,1.5867484,6.9322934,6.3747215,4.775857,5.191101,1.6235464,0.28396434,0
1.970278,3.9870183,2.4919584,7.0513854,6.63313,4.8527884,5.3974786,1.6288965,0.27990004,0
1.8551505,3.8339336,2.241598,7.037029,6.58443,5.5346384,5.353956,1.6104069,0.27228934,0
1.8538731,3.8368409,2.2393472,7.0377607,6.5845394,5.552725,5.3540707,1.6099088,0.27194923,0
2.1486125,3.8104005,2.9788404,7.109854,6.7710547,5.092178,5.535204,1.669627,0.26736614,0
1.8460631,3.8627868,2.2229216,7.041139,6.583612,5.6357164,5.3533792,1.607255,0.2705317,0
2.1310995,3.8092747,2.9315786,7.1035266,6.7580457,5.0749993,5.5202403,1.6650746,0.26902413,0
2.1494555,3.8104234,2.9811769,7.110207,6.7717395,5.093984,5.535962,1.669827,0.26727283,0
1.8460631,3.8627868,2.2229216,7.041139,6.583612,5.6357164,5.3533792,1.607255,0.2705317,0
1.847609,3.8485515,2.2295966,7.0419264,6.5852304,5.6609464,5.3549857,1.6072974,0.27024373,0
1.9300156,3.8134744,2.428515,7.055304,6.6335096,5.4121647,5.392038,1.6158428,0.27287447,0
2.0306022,3.9849849,2.6524436,7.073589,6.679113,4.8662324,5.436077,1.6337516,0.2774349,0
3.9073706,3.6915116,2.6636791,6.102831,4.7342353,3.939425,3.0563645,2.5824747,2.2306151,3
1.9667499,3.9872541,2.4826894,7.0501084,6.6304665,4.8521657,5.395294,1.6287162,0.2800333,0
1.8502121,3.8423584,2.232433,7.0392594,6.5843825,5.597214,5.3540645,1.6087883,0.2711406,0
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
2.0354946,3.9860847,2.6660633,7.0755153,6.682954,4.867541,5.439598,1.6347394,0.27718255,0
1.8473173,3.8481688,2.2286444,7.041683,6.584921,5.658771,5.354757,1.6073804,0.270269,0
1.8588278,3.8293602,2.250138,7.0367575,6.585789,5.510316,5.3548856,1.6109614,0.2727123,0
1.9410491,3.9548233,7.1634817,6.9095902,5.7586174,5.240302,8.088415,4.2289557,0.56209445,0
2.425497,4.046056,3.629934,7.1824503,6.9275203,4.880291,5.7126117,1.7243092,0.25302032,0
1.8545221,3.83247,2.2392712,7.0362396,6.5834656,5.5267777,5.3532505,1.6107173,0.27246565,0
1.8481408,3.8467455,2.230404,7.041489,6.5851865,5.650506,5.3549094,1.6075606,0.2703804,0
2.14724,3.8102763,2.9750376,7.109269,6.7699323,5.0891194,5.533965,1.6693077,0.2675186,0
2.4288015,3.9014776,4.38481,7.1255426,6.6944246,5.0994954,6.123473,2.253154,0.3358289,0
1.9277003,3.8136384,2.4228723,7.054778,6.632051,5.4170895,5.390909,1.6156528,0.27283645,0
1.8552194,3.8847682,2.2459755,7.045063,6.590205,5.6150455,5.357502,1.6060731,0.270897,0
1.8490453,3.8444622,2.231072,7.0403433,6.5847907,5.6233053,5.354467,1.6081662,0.27073038,0
1.8479193,3.8473926,2.2300284,7.0416336,6.5851793,5.6542425,5.3549204,1.6074684,0.2703313,0
1.8466625,3.8613403,2.2248905,7.0414248,6.5841374,5.6391125,5.353804,1.6072118,0.2704955,0
1.8466136,3.8493633,2.227138,7.0418453,6.5846896,5.665778,5.354624,1.607228,0.27017447,0
1.9302838,3.8134506,2.4291785,7.055373,6.6336856,5.411741,5.3921757,1.6158619,0.27287596,0
1.8480386,3.8469582,2.230199,7.0415254,6.5851617,5.65174,5.3548975,1.6075323,0.270364,0
1.851014,3.8403609,2.2331324,7.0382705,6.5837846,5.576894,5.353589,1.609344,0.27151278,0
1.6074666,3.9767926,1.5893828,6.932403,6.3753047,4.7762136,5.1916666,1.6235967,0.28403574,0
3.8995845,3.6713362,2.8379834,6.11211,4.7983146,3.9264066,3.2174704,2.491465,2.0464323,3
2.1494555,3.8104234,2.9811769,7.110207,6.7717395,5.093984,5.535962,1.669827,0.26727283,0
2.0571349,4.101424,6.204054,6.941824,5.960585,4.481024,7.432581,3.641568,0.5189848,0
3.8881478,3.668189,4.205406,6.231018,5.449865,3.914061,4.57935,2.2453835,0.99692476,3
1.8537797,3.8342366,2.2379982,7.0366974,6.583555,5.5377545,5.35334,1.6104136,0.27225494,0
1.8465012,3.8622046,2.2242594,7.0413256,6.5839686,5.637032,5.3536525,1.6072252,0.27051935,0
1.9701347,3.986991,2.4915843,7.0513306,6.6330223,4.8527603,5.3973904,1.628891,0.27990535,0
3.8881774,3.668012,4.156421,6.2279253,5.423954,3.9136605,4.528089,2.2520301,1.0279794,3
1.8461211,3.8554397,2.2248561,7.0416403,6.5841765,5.65643,5.354075,1.6071692,0.27028096,0
1.8504388,3.8418689,2.2326684,7.039013,6.5842443,5.5919747,5.353952,1.6089287,0.27123654,0
3.8961473,3.6632624,3.0765734,6.128722,4.897326,3.9134536,3.4474394,2.3883262,1.8207366,3
1.8480386,3.8469582,2.230199,7.0415254,6.5851617,5.65174,5.3548975,1.6075323,0.270364,0
1.8464929,3.8498356,2.2267962,7.0418425,6.5846224,5.6659713,5.354569,1.6072099,0.2701705,0
6.314385,3.5248277,4.7483654,6.1278944,2.450097,4.4395933,0.36995843,5.3713107,6.027285,4
2.4255693,3.9037986,4.432394,7.118772,6.6736617,5.101177,6.155086,2.2933404,0.34308538,0
2.0880902,4.034774,6.0708065,6.948647,6.006436,4.6320515,7.339701,3.5526667,0.5098125,0
3.8992567,3.668793,2.8727381,6.1154423,4.8125024,3.9250515,3.2502208,2.4753435,2.011894,3
1.9293799,3.9727814,7.216704,6.9056487,5.7418046,5.1700435,8.127671,4.260822,0.56422096,0
1.8465012,3.8622046,2.2242594,7.0413256,6.5839686,5.637032,5.3536525,1.6072252,0.27051935,0
1.8524611,3.831707,2.2333453,7.0352573,6.5817223,5.5243835,5.3520017,1.610961,0.27256048,0
1.9644682,3.9874341,2.4766943,7.0492854,6.6287456,4.851785,5.3938804,1.6285975,0.2801192,0
2.1206174,3.8089042,2.9033318,7.099816,6.7503314,5.065834,5.511321,1.6623127,0.27000505,0
1.9578621,3.9746397,7.0017085,6.914614,5.790578,5.087611,7.9731016,4.133538,0.55586404,0
4.054018,3.8071623,2.0705125,6.157711,4.4474072,4.1094866,2.4361646,3.03312,3.1393564,3
4.21075,3.9554405,1.73431,6.239094,4.114601,4.2668133,2.0011349,3.4089277,3.845681,3
1.8463402,3.8520348,2.2263074,7.041958,6.584591,5.666295,5.3545074,1.6071105,0.27016288,0
1.8460382,3.85604,2.2244759,7.0415673,6.5840693,5.6546745,5.3539743,1.6071827,0.27030155,0
3.888514,3.6658478,3.766587,6.1877747,5.2275186,3.9029799,4.1284575,2.27532,1.2841587,3
2.1269834,3.8090923,2.9204874,7.102064,6.755014,5.071364,5.516737,1.6639924,0.26940948,0
2.077184,4.0026746,6.1725054,6.946973,5.9862113,4.7905607,7.4068832,3.6188426,0.5154929,0
6.3960643,3.4584234,4.9607882,6.0915313,3.1021621,4.4012294,0.33479849,4.8805194,5.608522,4
3.888514,3.6658478,3.766587,6.1877747,5.2275186,3.9029799,4.1284575,2.27532,1.2841587,3
1.846741,3.8612459,2.2251284,7.0414577,6.584201,5.639325,5.3538523,1.6072066,0.2704936,0
1.8514827,3.8412192,2.2349024,7.038865,6.5845284,5.5830703,5.3541236,1.6091094,0.2713989,0
1.8467625,3.861481,2.225137,7.041453,6.5842032,5.6387415,5.353844,1.6072056,0.2705007,0
3.8961473,3.6632624,3.0765734,6.128722,4.897326,3.9134536,3.4474394,2.3883262,1.8207366,3
1.8483977,3.846949,2.231192,7.0416546,6.585427,5.6516333,5.3550844,1.6075101,0.27036807,0
1.8539188,3.8329432,2.23783,7.0362287,6.5831995,5.530113,5.3530684,1.6106548,0.27240998,0
