0,1,2,3,4,5,6,7,8
0,5,25,2,12,0,18,31,3
10,6,12,0,0,3,1,53,29
2,6,10,3,15,5,12,11,1
2,6,19,2,14,3,17,23,2
5,6,19,2,15,2,12,19,5
2,5,14,3,16,2,13,8,2
10,6,9,3,0,6,1,51,30
1,6,16,3,13,4,17,15,1
0,6,25,2,12,3,18,30,3
0,6,5,2,11,5,13,32,5
6,6,23,2,15,2,11,19,6
12,8,23,3,19,2,1,3,14
1,6,5,3,13,4,11,11,1
10,6,12,2,2,6,1,47,27
10,8,15,2,6,5,1,41,29
6,6,24,4,17,3,9,9,1
10,4,24,2,19,2,1,8,28
10,6,4,2,4,2,6,51,29
5,8,7,2,0,2,2,46,29
2,7,7,2,16,3,9,4,1
2,6,7,4,15,3,12,9,1
2,6,8,4,14,3,9,7,1
0,6,6,3,12,5,11,38,9
6,6,22,2,14,2,13,19,7
0,6,19,2,13,5,13,15,4
5,6,16,3,4,2,4,39,22
2,6,4,3,5,3,9,40,22
0,6,2,3,10,6,15,24,9
10,6,12,0,0,2,1,54,30
8,4,7,3,10,3,7,18,10
0,6,11,2,12,2,18,31,5
2,6,10,4,14,5,15,15,1
10,7,27,2,12,1,6,19,22
3,6,8,3,17,1,9,1,1
2,8,7,3,14,5,12,7,1
0,6,11,4,12,3,17,14,3
1,4,5,3,12,4,12,11,1
1,6,8,2,15,4,11,5,1
0,7,2,3,12,3,18,31,3
5,6,6,3,15,1,14,18,7
0,6,25,1,11,1,18,30,4
2,6,6,2,15,2,12,11,2
2,6,25,2,14,2,18,19,3
1,4,4,4,15,4,9,11,1
2,4,5,3,15,2,9,4,1
10,7,25,2,12,1,6,24,9
0,6,19,4,10,3,17,26,7
12,7,25,2,12,3,5,24,22
2,6,15,3,16,4,12,3,1
10,6,14,0,6,3,1,38,18
10,8,12,3,0,5,1,54,30
1,4,8,3,14,4,11,10,1
10,6,11,3,0,3,1,52,30
5,6,5,4,11,5,3,18,13
1,6,5,3,13,6,15,14,2
2,6,5,3,16,5,9,2,1
10,6,12,2,5,4,1,37,29
1,6,5,4,14,1,12,8,2
1,6,5,3,5,5,14,39,21
2,6,8,0,14,0,11,11,2
2,6,12,3,16,5,8,5,1
10,6,14,2,4,2,1,47,29
8,4,23,2,10,3,6,25,13
0,6,5,2,10,2,13,14,4
2,4,8,3,16,5,13,7,1
6,6,19,4,15,3,14,19,5
6,6,22,4,15,2,13,19,5
0,4,15,4,11,3,17,39,5
2,8,15,4,14,3,12,11,9
2,6,8,3,14,5,14,9,1
2,4,7,3,14,3,13,14,2
6,6,17,4,8,5,17,39,23
10,8,11,3,0,4,1,53,32
2,6,12,3,16,3,9,3,1
0,6,5,3,14,1,14,14,12
2,6,15,4,15,3,15,12,2
0,6,2,2,10,5,12,13,5
1,4,12,3,14,5,13,11,1
0,6,5,3,5,4,13,37,9
2,4,6,3,16,1,9,9,2
0,4,23,3,12,3,18,30,3
1,4,2,4,13,3,18,11,1
0,6,26,1,12,3,18,23,5
2,8,11,2,16,1,9,10,2
2,6,15,4,14,1,15,14,2
3,6,11,4,16,3,12,3,1
0,6,5,4,10,3,13,16,4
1,6,14,2,14,2,17,14,1
2,8,8,2,14,3,11,9,1
12,6,28,2,19,5,1,9,14
0,6,14,3,10,5,15,15,9
0,6,4,4,11,3,12,19,7
3,6,11,2,17,1,7,9,2
5,6,5,3,10,4,12,14,9
1,6,5,4,10,3,13,19,5
2,8,12,2,15,4,13,9,1
0,6,25,3,12,1,17,31,2
1,4,24,3,12,5,17,11,1
3,4,8,3,17,3,9,2,2
6,5,19,2,15,2,17,11,2
5,5,19,2,17,1,11,6,6
2,6,15,2,16,2,13,11,2
10,6,11,3,0,4,1,54,30
5,6,19,3,15,2,12,19,7
2,4,19,2,15,2,17,24,2
2,6,6,1,14,3,12,11,22
2,8,12,3,14,2,12,9,2
5,5,19,3,16,3,13,19,5
2,6,12,2,15,3,13,11,2
5,6,23,2,17,2,9,19,2
5,6,5,3,10,2,4,21,12
0,7,18,3,9,3,17,37,8
10,6,16,2,6,3,1,38,23
6,6,19,4,15,2,13,19,7
0,6,26,4,10,3,17,30,4
6,4,19,2,17,5,15,11,1
2,6,9,2,15,3,11,11,1
3,7,12,2,17,5,9,3,1
1,8,8,3,14,1,14,7,2
2,6,23,3,15,2,17,26,1
8,5,5,3,10,2,2,15,10
12,7,23,4,19,2,11,23,3
2,6,12,3,14,6,11,7,1
0,8,5,4,5,3,11,38,13
5,4,19,3,15,5,3,39,5
2,7,12,3,14,6,11,3,1
2,6,10,3,14,2,12,11,2
0,6,5,1,10,1,15,19,5
10,6,14,2,0,5,1,47,28
0,7,4,4,12,4,12,11,3
5,6,15,2,5,3,6,38,20
2,8,8,3,16,2,9,1,1
12,8,23,3,19,3,1,11,14
12,6,23,3,19,2,1,8,13
2,8,22,4,14,4,15,20,7
12,6,25,4,19,2,1,6,13
5,5,17,4,16,2,9,8,2
6,6,15,3,17,2,12,9,1
1,6,5,2,12,3,13,11,1
2,6,9,4,16,2,11,9,2
10,4,9,3,0,1,2,45,29
10,6,15,4,5,3,1,39,28
1,6,5,2,13,2,15,9,1
2,6,11,3,7,1,12,36,2
0,6,5,4,6,3,13,37,24
0,6,19,4,10,3,17,30,5
2,6,7,2,16,1,9,5,2
5,6,5,3,9,5,7,24,13
5,6,15,4,16,2,10,15,5
2,6,13,2,14,2,15,16,2
10,8,8,3,1,2,9,36,31
2,4,8,3,10,3,12,18,9
2,6,8,2,16,3,9,4,1
2,8,5,3,9,2,3,26,26
0,6,3,3,10,1,12,14,4
0,6,19,3,12,2,17,30,3
5,6,14,4,6,2,5,38,13
0,6,24,2,12,6,14,11,1
1,4,4,3,12,3,9,4,1
2,6,14,2,15,0,16,15,1
0,6,5,3,9,5,14,14,9
1,6,5,4,12,6,11,11,1
0,6,16,2,12,2,17,16,3
1,6,3,2,13,3,12,14,1
2,6,7,2,14,3,12,9,2
10,6,12,3,7,5,1,41,25
2,6,8,0,15,3,12,9,2
5,6,5,3,6,5,6,30,13
0,6,5,3,12,1,13,31,10
2,6,12,4,14,2,12,11,2
12,8,24,3,19,5,1,5,13
0,6,5,4,12,2,14,15,3
2,6,22,3,15,1,13,9,2
10,8,12,3,0,5,1,53,30
3,6,12,3,17,5,12,11,1
2,6,13,2,15,2,9,8,2
5,6,19,3,15,1,13,18,7
0,6,3,1,6,2,11,32,22
5,6,12,1,14,3,11,8,2
0,6,5,3,11,1,11,11,2
7,6,26,2,18,2,14,18,9
8,4,5,3,1,2,2,51,29
5,6,15,2,17,2,1,4,1
1,6,12,2,14,3,14,11,1
5,6,6,1,7,2,11,30,19
0,5,24,2,13,2,17,30,3
1,6,5,4,12,2,13,11,2
2,6,12,2,14,2,17,15,2
0,8,4,3,14,3,12,11,5
5,6,9,4,17,3,9,1,2
8,5,5,3,0,2,2,51,10
10,6,12,2,17,6,1,11,1
2,4,8,2,14,2,9,9,2
0,6,11,2,10,1,16,16,3
1,8,5,3,12,1,11,7,2
5,6,27,3,12,2,18,30,3
10,6,13,2,2,0,1,38,29
5,6,10,4,17,4,9,4,1
10,6,16,2,15,0,1,41,28
10,4,5,3,5,5,14,38,23
2,6,14,4,15,3,13,11,2
6,6,19,2,13,2,13,19,1
0,6,28,3,5,4,17,36,5
2,6,16,3,15,1,17,14,2
1,6,5,3,13,5,12,11,1
10,6,12,4,4,5,1,44,29
1,6,8,4,12,4,11,9,1
12,6,24,3,19,4,1,4,14
6,6,19,4,15,3,13,19,5
0,6,8,2,14,5,15,13,1
5,6,5,4,4,5,4,43,22
0,6,27,2,12,2,17,23,1
2,6,8,2,15,2,7,49,2
2,6,4,3,15,3,9,2,2
5,6,4,4,4,5,3,30,24
1,6,2,3,14,5,12,11,1
2,7,12,3,14,3,17,14,2
10,6,16,3,5,1,1,39,21
1,6,5,2,13,4,12,11,1
5,6,5,3,16,5,9,2,1
0,6,24,2,12,2,18,29,3
1,5,8,3,14,5,11,9,1
2,6,16,4,14,4,16,25,1
5,8,4,2,9,3,1,22,24
2,8,5,3,14,4,10,8,2
0,6,5,2,9,3,11,18,9
0,4,10,2,12,0,13,11,2
5,6,6,3,17,2,9,4,1
0,6,15,0,8,3,13,38,12
2,8,19,3,14,3,17,19,1
2,6,4,2,14,2,11,8,1
2,8,14,2,14,2,15,37,2
0,6,27,2,12,2,18,31,3
10,8,12,3,4,3,1,52,20
0,6,5,3,12,5,12,15,3
2,6,20,0,14,3,15,11,1
2,4,12,3,16,3,9,4,1
6,6,19,3,17,1,17,11,1
2,8,5,3,6,3,9,13,9
2,4,5,3,9,3,9,50,9
5,6,6,2,4,2,6,37,14
1,8,5,3,14,3,13,16,2
1,8,4,2,13,4,12,11,1
0,6,5,3,10,5,10,14,1
0,6,5,3,9,2,14,24,9
2,8,9,3,14,4,11,8,1
8,8,5,3,5,2,4,45,25
0,6,16,4,12,2,17,15,3
5,6,5,2,5,1,11,40,22
2,6,12,3,16,4,11,7,1
5,8,19,3,10,2,13,19,7
2,6,6,2,16,2,9,2,2
2,4,12,3,14,3,12,11,2
6,6,6,3,7,5,2,34,19
5,6,19,4,15,1,14,19,7
1,4,8,3,13,4,14,23,1
6,6,19,4,15,3,13,19,7
3,6,11,2,17,4,11,8,2
12,6,24,4,19,5,1,36,12
6,6,5,3,10,5,4,19,12
2,6,9,3,16,3,11,10,1
5,6,19,3,15,1,11,14,23
6,8,8,2,0,3,7,47,29
2,6,8,3,14,5,13,9,1
0,6,2,3,13,3,12,15,5
1,6,4,4,4,3,12,48,13
2,6,8,4,15,3,15,15,1
0,6,12,1,7,3,17,39,24
2,6,14,0,14,0,11,11,2
2,6,5,2,15,5,9,2,1
3,8,19,3,17,3,9,11,2
10,6,17,3,6,5,2,35,24
10,6,12,4,0,3,1,52,30
6,6,19,3,10,3,12,19,5
0,6,3,2,12,1,18,13,3
2,8,6,3,15,3,11,11,7
2,7,24,2,14,3,17,17,1
3,4,23,3,16,2,10,4,2
10,6,11,3,5,5,1,35,29
2,8,12,3,15,3,14,6,2
0,6,24,2,12,1,18,14,3
2,6,19,2,14,3,15,11,1
2,6,8,2,14,2,13,15,2
3,8,14,3,16,3,14,8,1
2,6,5,3,16,1,9,7,2
0,6,17,2,5,2,17,37,14
0,6,5,3,10,5,14,11,9
0,6,5,3,9,1,15,31,9
6,6,14,4,17,3,10,4,1
2,6,24,2,15,3,9,8,1
0,6,5,3,12,1,14,12,4
6,6,5,4,5,1,3,29,21
12,6,23,2,19,2,1,8,15
0,6,5,3,10,5,13,15,3
5,6,22,4,15,5,13,19,4
6,6,21,3,15,2,13,19,5
6,6,24,3,17,2,9,5,1
0,6,11,3,5,5,11,35,23
0,6,15,3,17,4,17,14,1
0,6,5,4,12,5,11,15,5
0,6,27,4,11,5,17,37,7
10,8,12,2,6,5,1,42,28
2,6,5,3,15,5,9,1,1
1,6,11,2,14,0,1,51,29
1,6,5,3,16,3,11,8,2
3,6,8,2,17,5,9,1,2
10,8,11,3,4,5,1,37,30
5,6,16,4,7,4,13,38,9
0,8,5,4,8,5,13,39,21
0,6,23,3,12,5,17,11,1
1,6,19,4,14,2,17,19,2
5,6,6,4,10,3,8,1,13
0,8,4,4,10,2,2,18,7
10,6,11,3,4,0,1,51,30
2,8,8,4,14,3,15,14,2
0,6,23,2,12,2,18,30,3
5,5,19,2,15,2,13,19,7
5,7,5,4,6,3,13,40,21
2,8,14,3,16,1,17,37,22
5,6,14,3,4,5,10,36,15
5,6,5,3,10,1,3,16,9
2,4,15,3,16,3,11,8,2
0,4,4,3,13,6,12,11,4
1,5,10,3,14,5,17,19,1
0,6,8,2,12,2,13,13,3
1,6,7,2,12,5,13,11,1
5,6,6,4,15,2,5,19,13
12,4,27,2,13,1,7,19,12
5,5,19,2,15,5,12,19,6
0,4,2,3,12,6,13,13,3
2,8,8,4,14,3,7,1,2
2,5,12,2,15,3,13,11,1
2,6,16,4,7,3,13,33,22
1,6,26,2,12,5,17,25,1
1,6,8,4,13,3,15,14,1
0,6,4,3,10,5,12,15,5
0,6,8,2,12,5,14,25,3
6,8,23,3,17,4,9,2,1
2,6,8,4,14,2,10,8,2
2,8,5,3,11,3,9,19,7
1,6,8,3,13,6,15,13,2
0,6,26,3,12,2,18,31,5
2,6,9,1,16,4,9,5,1
1,4,5,3,11,3,13,18,4
10,4,12,3,7,5,1,39,28
1,6,22,3,12,2,15,13,1
5,6,5,1,5,3,13,30,22
5,6,5,3,10,4,5,27,9
2,6,8,4,16,5,12,3,2
10,6,15,0,0,0,1,54,29
5,6,6,3,4,4,4,34,12
2,6,27,2,14,1,17,27,2
2,5,12,2,14,4,13,11,1
2,6,22,4,15,3,17,9,1
0,6,4,2,12,5,13,30,3
2,6,12,3,15,5,12,4,1
6,8,19,3,15,5,13,19,7
5,6,5,3,6,2,4,30,12
0,6,16,4,5,3,17,42,23
2,4,12,4,16,3,9,7,1
12,6,23,2,19,1,1,4,24
5,8,5,3,9,2,3,30,22
5,8,19,3,15,3,12,19,7
5,7,5,1,6,5,3,29,12
10,6,12,0,0,3,1,54,32
6,6,19,3,15,2,12,15,5
6,6,22,3,15,2,13,19,5
2,6,7,2,14,1,12,11,2
6,8,19,3,17,5,17,13,1
0,5,10,3,12,1,12,15,2
1,6,5,3,13,4,12,14,1
1,6,8,2,12,5,15,15,2
1,6,8,3,13,5,12,11,1
10,7,4,3,4,2,2,30,25
1,6,5,2,14,4,13,11,1
10,7,26,2,12,1,6,25,24
2,6,15,4,14,3,12,9,1
5,6,5,4,6,2,4,30,19
10,8,12,0,8,3,1,35,22
5,4,23,1,10,1,3,30,12
2,8,8,3,10,3,11,17,10
2,6,15,2,15,2,17,20,2
10,4,11,3,2,2,1,53,30
0,6,5,3,5,1,14,40,13
2,4,8,3,16,3,11,9,1
2,6,8,0,17,3,9,1,1
12,6,14,2,19,3,1,5,13
5,6,5,3,10,5,3,22,13
5,6,4,4,0,5,3,53,30
3,6,8,3,16,3,9,1,1
1,6,5,3,14,4,13,11,1
7,4,23,1,12,3,18,23,3
10,6,8,4,0,3,1,51,30
3,6,12,4,17,5,9,2,1
2,4,12,3,15,3,13,11,1
1,6,5,2,13,4,13,11,1
2,6,14,4,15,2,16,14,2
3,6,15,3,17,1,8,1,2
5,6,9,2,0,2,2,50,29
3,6,14,3,14,4,9,1,1
0,6,3,3,13,1,13,15,3
8,4,24,2,13,3,15,25,13
0,8,5,3,12,5,13,16,5
0,5,5,3,5,2,11,30,12
1,6,17,2,13,2,16,12,2
5,6,5,3,4,1,4,46,21
0,6,5,4,12,3,18,30,3
2,8,5,4,16,3,9,5,2
7,6,19,3,17,1,17,14,2
1,8,5,2,13,0,1,10,2
0,6,25,2,12,1,18,30,3
5,6,4,2,5,6,2,36,27
1,4,5,4,13,2,11,8,2
2,6,8,4,14,5,12,11,1
0,6,5,3,12,1,14,16,3
5,6,5,3,10,2,5,22,16
3,6,11,2,17,2,11,1,2
6,6,5,3,7,2,11,39,12
2,6,12,3,14,5,11,7,1
6,6,19,4,15,4,17,19,5
0,6,23,4,12,3,17,19,3
2,6,19,2,14,1,17,16,7
0,7,4,4,12,4,11,11,2
7,6,26,2,18,0,10,14,3
2,4,8,2,16,2,12,1,1
2,4,10,3,15,4,12,11,1
1,4,11,3,16,4,11,8,1
5,6,15,3,7,1,17,39,22
2,6,26,2,15,3,17,19,1
1,6,5,3,12,1,12,11,2
0,5,26,1,12,3,18,29,3
1,8,6,3,13,4,10,9,1
2,8,5,4,10,3,10,18,29
12,6,25,4,19,2,1,6,13
6,6,19,3,15,3,13,19,7
2,4,12,3,16,5,11,4,1
5,5,21,3,15,2,13,19,6
2,8,8,3,15,2,11,8,2
6,4,8,3,16,1,11,8,2
2,6,9,3,3,6,12,51,28
6,6,5,4,5,5,4,22,20
1,6,5,4,13,5,14,11,2
0,6,15,2,10,0,13,15,4
0,6,25,2,12,2,18,31,3
1,6,8,3,14,2,11,1,1
5,6,19,3,16,5,13,6,1
2,7,14,3,14,1,16,24,2
2,4,12,2,15,3,9,2,2
5,6,15,1,8,5,2,41,19
0,6,4,2,11,3,17,35,5
0,6,5,3,10,5,13,31,5
3,8,7,3,17,5,9,1,1
5,6,5,4,5,3,2,30,19
2,6,14,2,14,4,15,11,1
0,5,4,1,9,3,17,38,23
2,6,7,0,15,0,13,11,1
2,6,16,4,7,2,17,37,25
5,6,10,3,5,5,1,37,22
8,8,5,3,0,2,2,54,9
5,6,5,2,10,4,8,26,9
2,6,8,4,14,5,10,11,1
0,6,2,3,10,5,12,19,5
2,6,8,4,14,3,9,1,2
0,6,5,4,9,5,12,15,4
2,6,12,3,14,5,14,10,1
5,6,5,3,6,5,3,39,17
5,6,5,3,7,3,3,31,22
0,5,5,4,12,4,18,30,3
0,7,17,2,13,3,17,31,8
2,6,26,4,18,2,17,24,1
10,6,15,3,6,5,1,43,28
6,6,19,3,14,1,12,13,3
0,6,4,3,12,5,12,8,1
0,6,19,3,10,6,18,29,3
2,8,19,3,15,5,13,11,1
0,6,16,4,11,3,17,15,5
2,6,8,3,14,1,13,11,2
2,6,15,4,14,3,15,13,2
10,6,12,2,0,6,1,52,29
5,6,5,3,5,2,4,22,13
1,8,8,3,14,3,13,15,2
2,6,7,3,16,5,9,7,1
5,6,23,2,10,0,13,25,4
0,6,3,3,10,6,13,15,4
3,4,12,3,17,3,8,1,2
1,8,4,3,16,3,10,8,1
1,6,7,4,13,3,12,11,1
0,6,19,2,12,2,16,15,3
5,6,5,3,10,2,3,38,12
2,6,12,0,14,0,15,11,2
10,8,12,3,0,4,1,52,30
10,6,16,4,6,3,1,37,31
0,4,5,4,13,3,12,11,2
1,6,8,3,13,5,14,11,1
1,7,19,2,14,3,17,19,2
2,6,8,4,16,4,8,1,2
6,6,5,4,6,2,2,30,20
10,6,14,0,7,5,13,41,21
0,6,26,3,12,2,18,15,1
0,5,2,2,12,3,12,11,3
2,6,19,3,15,4,12,11,1
2,6,24,2,15,3,12,11,1
0,8,5,2,12,5,13,11,1
10,4,11,3,0,5,1,53,31
7,5,8,3,5,2,9,3,9
1,6,11,4,7,1,12,38,2
5,6,8,3,15,2,7,23,14
5,6,19,1,10,5,5,31,5
0,6,5,3,10,5,12,15,4
2,4,12,3,16,3,12,6,1
0,6,5,4,9,3,13,19,5
12,4,24,3,19,2,1,7,14
0,6,6,4,12,4,13,11,1
1,8,5,3,11,3,16,15,5
6,6,19,4,15,1,13,19,5
1,8,5,3,14,2,11,10,1
6,6,19,3,17,5,9,3,1
5,6,6,4,16,2,9,3,1
6,6,27,2,17,3,17,19,1
1,6,12,3,14,4,13,11,1
10,6,10,1,7,1,1,40,24
5,6,19,3,14,3,13,19,7
6,8,10,3,10,5,9,6,7
5,6,13,0,18,1,11,15,2
5,6,5,1,7,5,4,30,21
2,8,8,3,16,5,9,4,1
5,6,22,3,14,2,12,19,7
2,6,8,4,16,4,12,4,1
2,6,8,3,16,2,9,3,1
2,8,8,3,14,3,10,7,2
10,6,16,2,7,4,1,41,29
2,7,23,3,16,2,12,6,1
6,6,19,2,14,3,13,19,4
6,8,12,3,0,4,1,51,30
1,6,8,2,13,3,13,14,1
10,7,15,3,5,1,1,39,23
2,8,5,2,15,2,9,7,2
10,8,15,3,7,2,1,42,27
2,6,8,2,14,4,17,15,2
10,8,15,3,0,2,1,53,31
0,6,28,4,12,3,18,30,5
2,6,9,4,14,3,12,1,2
2,5,24,2,14,3,18,11,1
10,6,4,3,4,1,1,38,30
0,6,11,3,5,3,17,37,21
2,8,14,2,14,3,15,8,1
0,6,2,3,12,6,13,11,3
6,4,5,3,2,0,3,14,9
2,4,12,3,15,3,14,11,1
2,6,17,2,8,3,17,34,5
6,8,5,4,6,3,3,35,21
10,6,16,2,5,5,1,42,24
1,6,9,3,14,2,15,14,1
0,6,5,3,5,5,14,38,22
2,6,14,2,15,3,17,11,1
5,6,23,4,15,2,13,19,7
5,5,5,2,9,3,4,28,24
1,6,5,3,12,2,11,8,2
0,6,19,4,9,6,17,30,4
0,6,5,3,12,1,13,14,3
5,6,5,4,9,4,5,22,13
10,8,16,3,6,3,1,41,23
0,6,5,3,3,0,4,51,22
5,6,4,2,5,1,7,41,20
0,6,5,3,12,1,13,15,3
6,6,15,0,6,0,13,35,2
10,6,16,2,0,0,1,52,29
10,6,11,3,5,1,1,37,29
2,6,9,4,14,4,11,10,1
10,6,12,4,0,6,1,54,31
2,6,12,4,14,3,12,11,2
10,6,12,3,0,6,1,50,30
10,8,11,3,2,5,1,54,29
2,8,12,3,16,5,12,8,1
1,7,8,3,13,4,13,15,2
2,8,10,3,16,5,12,9,1
5,6,16,2,7,2,17,37,13
5,6,5,3,10,3,3,23,14
2,4,5,2,15,3,12,7,1
12,6,24,4,19,2,1,9,13
10,6,8,3,7,6,1,38,28
1,6,5,3,12,2,10,10,2
5,6,14,3,5,1,1,37,22
10,6,12,2,3,2,1,54,32
5,6,19,4,15,3,13,18,7
0,5,8,2,12,3,15,13,3
5,6,19,1,7,3,13,20,22
2,6,12,3,14,6,13,11,1
6,4,19,2,17,1,13,11,1
2,6,8,2,14,2,12,7,1
2,4,12,3,14,6,13,11,1
3,6,25,2,17,2,13,11,2
1,4,19,3,14,3,14,14,2
6,8,8,1,17,5,5,1,2
2,6,15,3,15,5,17,18,1
0,6,3,3,10,2,13,15,7
6,7,21,2,15,2,13,19,5
0,4,19,3,12,2,17,19,7
5,6,5,4,10,2,3,31,13
2,6,25,2,15,0,11,10,2
0,6,26,4,10,3,18,30,5
6,6,6,3,10,1,7,25,13
5,6,5,3,4,1,5,22,20
7,5,9,3,0,2,6,1,31
5,6,5,3,12,1,10,10,2
2,4,10,3,14,5,13,11,2
2,6,12,4,2,4,12,50,23
0,6,5,3,10,3,12,19,5
1,5,2,3,12,6,13,11,2
10,6,8,2,0,2,1,49,29
3,6,12,4,17,2,9,1,1
2,8,5,3,11,3,14,20,7
12,6,23,3,19,0,1,12,1
10,6,15,3,3,1,1,49,29
2,8,5,3,7,3,9,41,22
0,7,10,3,12,4,15,15,2
2,4,7,4,14,3,13,14,1
3,6,15,2,16,5,11,9,1
10,6,11,4,0,6,1,54,31
5,6,5,3,2,2,3,33,13
2,6,16,2,14,2,17,24,2
1,8,10,4,14,3,17,15,1
0,6,15,4,12,3,16,14,2
10,7,8,3,10,2,4,51,24
0,5,23,2,12,2,18,30,3
6,6,4,2,17,3,10,11,2
2,6,12,1,14,5,16,16,2
6,4,19,3,17,4,11,11,1
5,6,4,3,6,6,3,41,27
2,6,12,3,14,1,11,11,2
2,8,5,3,15,4,11,1,1
2,6,9,3,16,5,9,4,1
2,6,8,2,14,2,10,11,2
10,6,11,2,3,4,1,51,29
2,6,9,0,14,3,11,13,2
2,6,14,4,16,3,11,4,2
1,6,7,2,14,2,15,15,2
1,6,8,2,14,3,11,14,2
10,6,12,2,5,2,1,54,30
0,6,5,3,12,2,13,11,2
0,6,5,3,12,1,13,16,2
1,8,5,4,13,3,13,14,2
5,6,5,3,12,1,6,1,2
8,7,23,2,12,3,7,19,22
2,4,5,3,16,3,9,2,1
0,6,27,2,19,2,17,39,4
10,6,14,0,6,3,1,52,28
5,6,6,3,10,3,2,25,14
1,4,8,1,13,3,17,14,2
6,6,5,2,5,2,4,38,22
12,5,25,2,19,2,1,8,15
1,5,8,3,13,2,13,14,2
2,4,7,3,0,2,4,54,30
0,8,5,3,10,5,12,10,1
2,6,11,4,16,3,11,11,1
0,6,5,2,10,5,12,15,8
0,6,23,4,12,2,18,29,3
5,6,8,2,10,5,11,7,7
5,8,5,1,2,2,7,51,21
5,6,4,3,9,2,13,31,9
5,6,6,3,15,2,11,19,7
10,7,16,3,7,3,9,34,22
2,8,5,3,10,3,9,16,7
0,6,23,2,12,0,18,31,3
7,6,26,4,14,3,17,20,1
2,8,12,3,15,4,13,11,1
0,6,5,3,10,1,14,19,7
6,6,26,4,15,5,11,19,5
2,6,12,3,14,5,11,9,1
5,6,19,2,16,2,9,1,2
2,6,12,4,15,3,12,8,1
6,6,7,2,0,5,6,40,22
6,6,19,3,15,5,13,14,1
6,8,8,3,17,2,4,1,1
1,6,5,2,13,2,13,17,2
2,8,8,3,16,4,7,1,1
3,8,15,3,14,5,6,7,1
2,6,5,4,15,3,12,11,1
6,6,19,3,17,3,13,13,3
0,6,8,3,12,2,17,24,3
2,8,8,3,16,2,9,4,2
12,5,23,3,19,3,1,8,14
2,8,15,2,15,3,9,7,1
5,7,22,2,15,2,13,19,7
1,5,10,3,14,4,11,11,1
5,6,19,4,15,4,14,19,5
2,6,5,2,14,2,12,8,2
1,8,5,3,13,4,11,8,1
11,4,25,3,19,1,5,9,13
2,6,8,2,14,2,12,4,2
2,5,5,3,15,6,11,3,1
2,6,8,0,16,2,12,1,2
0,8,5,4,4,3,11,44,23
2,6,6,4,15,3,12,8,1
2,6,8,2,14,3,15,10,1
2,8,12,3,14,4,13,8,1
3,6,12,3,17,4,11,8,1
5,7,4,1,6,5,3,31,19
10,6,13,0,7,3,1,36,20
10,6,15,3,5,3,1,40,28
5,6,5,3,4,1,3,22,13
10,8,10,4,5,6,1,40,28
2,6,14,4,14,2,15,16,2
2,6,8,4,14,1,15,11,1
2,6,13,4,15,3,17,11,2
10,6,17,2,6,3,1,38,29
0,6,5,2,12,5,17,31,1
2,7,8,3,14,5,11,8,1
1,6,19,3,14,1,17,15,1
2,4,8,3,14,5,11,4,1
0,6,19,3,10,5,17,20,5
2,6,12,2,16,3,12,7,1
2,8,8,4,16,4,9,2,1
5,6,4,3,6,2,2,28,11
2,6,12,2,16,5,9,3,1
2,5,12,2,16,1,9,4,1
2,6,8,2,16,4,9,1,1
10,4,14,3,19,0,1,10,1
0,8,19,3,14,2,17,19,7
0,6,9,3,10,5,14,14,4
3,4,8,3,17,3,9,1,1
10,8,8,3,0,4,1,50,29
0,6,5,3,13,2,13,13,1
2,6,7,2,13,5,13,11,1
6,6,21,3,15,5,13,19,5
0,6,5,3,12,1,17,13,2
3,6,17,2,15,2,11,11,2
2,8,5,3,15,3,9,2,1
10,6,12,2,1,5,1,39,29
8,4,5,3,9,2,2,53,30
7,4,24,2,13,1,7,27,14
1,6,5,2,13,4,13,11,1
2,6,12,2,15,3,13,11,1
1,6,8,2,13,2,13,15,2
6,6,14,3,17,2,9,2,2
10,6,14,3,6,3,1,39,26
0,6,19,3,13,5,13,19,5
1,8,8,3,14,3,11,11,2
0,7,23,2,12,2,18,29,3
0,6,28,2,12,2,18,31,5
1,6,8,2,13,5,15,14,1
0,6,5,3,12,5,14,26,9
0,6,5,2,12,3,13,11,3
0,6,18,3,6,4,17,37,22
2,6,8,3,16,2,9,2,2
1,6,14,3,14,5,17,13,1
5,6,5,3,10,5,11,14,3
1,4,6,3,10,3,11,19,9
0,6,11,3,10,3,15,14,4
1,6,7,3,12,4,13,14,1
5,6,5,0,7,3,3,32,20
2,6,12,0,15,3,13,11,2
2,6,13,1,14,0,12,10,2
5,6,14,4,10,2,4,25,10
2,6,12,2,15,5,13,11,2
7,7,23,3,19,1,6,19,13
5,6,4,2,5,6,3,40,27
0,7,10,2,14,0,16,15,2
6,6,5,3,1,5,3,33,13
0,6,8,3,12,1,13,15,2
10,7,9,3,0,2,1,54,29
1,6,8,2,13,1,13,15,2
2,6,8,0,14,1,12,13,2
6,6,5,3,17,5,9,2,1
0,4,5,1,14,4,10,14,2
2,6,8,4,15,3,11,7,2
10,8,15,2,0,1,1,54,29
6,6,24,4,15,2,13,20,7
2,8,8,3,15,2,9,3,2
6,6,19,2,17,2,15,11,3
2,6,13,2,15,3,15,7,1
12,8,12,4,7,5,1,37,28
0,6,5,2,11,3,13,19,7
3,4,14,4,17,4,11,11,1
5,6,14,4,14,3,13,19,7
10,7,4,2,2,3,4,41,22
