native-country,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week
0.91879463,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9054636,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9020411,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9100005,2,4,1,11,5,2,10,0,4,1,0,0,3
0.5079153,1,4,1,11,5,4,7,1,4,1,0,0,3
0.9046396,0,4,1,11,5,4,12,1,4,1,0,0,3
0.89369124,0,4,1,11,5,4,6,0,4,1,0,0,3
0.9243018,2,4,1,15,5,4,1,1,4,0,0,0,3
0.90544695,0,4,1,15,6,4,12,1,4,1,0,0,3
0.875344,3,4,1,15,5,4,1,4,2,1,0,0,3
0.909606,0,4,1,11,5,4,6,3,4,1,0,0,3
0.9163864,3,4,1,12,8,2,10,0,4,1,0,0,3
0.91655993,2,4,1,11,5,2,12,0,4,1,0,0,3
0.9091555,2,4,1,11,5,2,4,0,4,1,0,0,3
0.8944693,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9238876,1,4,1,11,5,2,12,1,4,1,0,0,3
0.90549433,3,4,1,12,8,2,10,0,4,1,0,0,3
0.54145724,1,4,1,11,5,2,8,0,4,1,0,0,3
0.9134783,1,4,1,11,5,4,10,1,4,1,0,0,3
0.9089992,0,4,1,15,6,4,12,1,4,1,0,0,3
0.90341455,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9135876,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9169242,0,4,1,15,6,4,12,3,4,1,0,0,3
0.8942435,1,4,1,11,5,4,10,1,4,1,0,0,3
0.9071575,2,4,1,11,5,2,4,0,4,1,0,0,3
0.89821965,0,4,1,11,5,4,8,1,4,1,0,0,3
-0.14789157,3,4,1,9,8,2,4,0,4,1,0,0,3
0.8961567,1,4,1,8,6,2,3,0,4,1,0,0,3
0.91407186,3,4,1,11,8,2,4,0,4,1,0,0,3
-0.9478588,1,4,1,11,8,2,3,0,4,1,0,0,3
0.9027441,1,4,1,11,5,4,3,1,4,1,0,0,3
0.27756453,1,4,1,5,2,2,5,0,4,1,0,0,3
0.8905269,0,4,1,1,4,4,8,3,4,1,0,0,3
0.8992924,0,4,0,2,4,4,12,3,4,1,0,0,3
0.9115128,0,4,1,15,6,4,12,1,4,1,0,0,3
0.9003429,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9080965,0,4,1,15,6,4,1,1,4,1,0,0,3
0.91537654,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9255009,3,4,0,11,5,2,1,5,4,0,0,0,3
-0.933343,1,4,1,11,5,4,8,1,4,1,0,0,3
0.90008414,2,4,1,11,5,2,4,0,4,1,0,0,3
-0.33550754,2,4,1,11,5,4,7,1,4,1,0,0,3
0.9142652,1,4,2,11,5,2,1,1,4,1,0,0,3
0.9098524,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90452576,5,4,1,11,5,2,12,0,4,1,0,0,3
0.90920854,2,4,1,11,5,2,4,0,4,1,0,0,3
0.91807455,3,4,1,11,5,2,12,0,4,1,0,0,3
0.91164476,1,4,1,11,5,2,12,1,4,1,0,0,3
0.90839565,2,2,1,9,8,2,10,0,4,1,0,0,3
0.9141972,1,4,1,11,5,2,3,0,4,1,0,0,3
0.92028683,4,4,1,11,8,2,4,0,4,1,0,0,3
-0.38733852,1,4,1,11,5,4,7,1,4,1,0,0,3
0.9091604,1,6,0,11,5,2,5,0,4,1,0,0,3
0.91324455,1,4,1,8,6,4,3,0,4,1,0,0,3
0.9098423,0,4,1,11,5,4,12,1,4,1,0,0,3
0.90933084,0,4,1,11,5,4,12,1,4,1,0,0,3
0.8936781,3,4,1,11,5,2,12,0,4,1,0,0,3
0.89987916,3,4,1,11,5,0,4,1,4,0,0,0,3
-0.41509074,2,4,1,9,8,2,10,0,4,1,0,0,3
-0.37415197,1,4,1,11,5,4,8,1,4,1,0,0,3
0.9115346,5,4,1,11,5,2,12,0,4,1,0,0,3
0.9043583,2,4,1,9,8,2,10,0,4,1,0,0,3
0.906214,0,4,0,1,4,4,8,3,4,1,0,0,3
0.88492453,0,4,1,15,6,4,12,3,4,1,0,0,3
0.91509163,2,4,1,11,5,2,4,0,4,1,0,0,3
0.90836674,2,4,1,11,8,2,10,0,4,1,0,0,3
0.90258867,0,4,1,15,6,4,12,1,4,1,0,0,3
0.9091064,4,4,1,11,8,2,4,0,4,1,0,0,3
0.91061175,2,4,1,11,5,2,10,0,4,1,0,0,3
-0.50369173,1,4,1,15,8,2,3,0,4,1,0,0,3
-0.76778644,3,4,0,14,9,2,10,0,4,1,0,0,3
-0.72957575,2,4,1,15,8,2,12,0,4,1,0,0,5
0.9094438,3,4,1,11,5,2,4,0,4,1,0,0,3
0.90089124,3,4,1,9,8,2,10,0,4,1,0,0,3
0.90647626,2,4,1,11,5,2,10,0,4,1,0,0,3
0.88518935,0,4,1,15,6,4,12,3,4,1,0,0,3
0.9152958,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9084092,1,4,1,11,5,2,3,0,4,1,0,0,3
0.9013702,2,4,0,11,6,2,4,0,4,1,0,0,3
0.88517725,1,4,1,11,5,4,8,1,4,1,0,0,3
0.9188508,2,4,1,11,5,2,3,0,4,1,0,0,3
0.91168046,0,4,1,11,5,4,12,1,4,1,0,0,3
0.9006762,0,4,1,15,6,4,12,1,4,1,0,0,3
0.9123359,0,4,1,15,6,4,12,1,4,1,0,0,3
0.89257604,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9067516,3,4,1,11,5,2,12,0,4,1,0,0,3
0.90634197,3,4,1,11,5,2,12,0,4,1,0,0,3
0.92097825,2,4,1,11,5,2,10,0,4,1,0,0,3
-0.973917,3,4,1,9,8,2,10,0,4,1,0,0,3
0.9079238,0,4,1,11,5,4,1,4,4,0,0,0,3
0.907187,0,4,1,1,4,4,8,3,4,1,0,0,3
-0.7485634,2,4,1,11,5,4,8,1,4,1,0,0,3
0.9122093,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9117156,2,4,1,11,5,2,1,0,4,1,0,0,3
0.9064131,0,4,0,15,6,4,8,1,4,0,0,0,2
0.9150515,0,4,1,11,5,4,12,1,4,1,0,0,3
-0.5771772,1,4,1,11,6,4,8,1,4,1,0,0,3
0.9070865,4,4,1,9,8,2,4,0,4,1,0,0,3
0.90773654,3,4,1,11,5,0,4,1,4,0,0,0,3
0.9184506,4,4,1,11,8,2,4,0,4,1,0,0,6
0.9093428,2,4,1,11,5,2,3,0,4,1,0,0,3
0.91085166,1,4,1,11,5,2,3,0,4,1,0,0,3
0.90519327,2,4,1,9,8,2,10,1,4,1,0,0,3
0.12687373,1,4,1,11,5,4,8,0,4,1,0,0,3
0.92003506,3,4,1,9,8,2,10,0,4,1,0,0,3
0.91430116,2,4,1,11,5,2,12,0,4,1,0,0,3
-0.89382005,2,4,1,11,5,4,8,1,4,1,0,0,3
0.9193949,2,4,0,11,6,2,4,0,4,1,0,0,3
0.9038415,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9240883,0,4,1,11,5,4,1,4,4,0,0,0,3
0.91503924,2,2,1,9,8,2,10,0,4,1,0,0,3
0.9117838,2,4,0,11,6,2,4,0,4,1,0,0,3
0.9117584,2,4,1,11,5,2,12,0,4,1,0,0,3
0.9114297,0,4,1,15,6,4,1,1,4,1,0,0,3
0.9019337,1,4,1,11,5,2,3,0,4,1,0,0,3
0.8701843,0,0,1,11,5,4,0,3,4,1,0,0,3
0.63192713,1,4,0,9,8,4,10,1,4,0,0,0,3
0.90236187,3,6,1,11,5,2,4,0,4,1,0,0,3
0.90606385,1,4,1,9,8,2,4,0,4,1,0,0,3
0.9065252,0,4,1,15,6,4,12,3,4,1,0,0,3
0.9057039,2,4,1,11,5,2,12,0,4,1,0,0,3
0.9014177,2,4,0,11,8,4,10,1,4,1,0,0,3
0.92514044,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90491706,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9089939,1,4,1,11,5,2,3,0,4,1,0,0,3
0.9201593,2,4,1,11,5,2,4,0,4,1,0,0,3
-0.78667134,2,4,1,5,2,2,3,0,4,1,0,0,3
0.90860105,2,4,1,11,5,2,10,0,4,1,0,0,3
0.92694134,0,4,1,11,5,4,1,4,4,0,0,0,3
0.91829014,3,4,1,11,8,2,4,0,4,1,0,0,3
0.9126764,3,4,1,11,8,2,4,0,4,1,0,0,3
0.8965443,0,4,0,11,5,4,8,1,4,0,0,0,2
0.22779089,1,4,1,9,8,2,4,0,4,1,0,0,3
0.90235215,4,4,1,11,8,2,4,0,4,1,0,0,6
0.9046314,1,4,1,11,5,2,3,0,4,1,0,0,3
0.90007335,2,4,1,11,5,2,1,0,4,1,0,0,3
0.90698993,0,0,1,15,6,4,0,3,4,0,0,0,3
0.91403437,3,4,1,11,5,2,12,0,4,1,0,0,3
0.91833586,3,4,0,11,5,2,1,5,4,0,0,0,3
0.9113816,2,4,1,11,5,2,12,0,4,1,0,0,3
0.90321183,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9133972,2,4,1,11,5,2,10,0,4,1,0,0,3
-0.7587361,1,4,1,11,5,4,8,1,4,1,0,0,3
0.9091336,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9237907,2,4,1,11,5,2,12,0,4,1,0,0,3
0.9084694,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9226692,0,4,1,11,5,4,1,4,4,0,0,0,3
0.89967936,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9067196,2,4,0,9,8,2,12,0,4,1,0,0,5
0.9051186,2,4,1,11,5,2,1,1,4,1,0,0,3
-0.76043177,2,4,1,11,5,2,8,0,4,1,0,0,3
0.9068384,1,4,1,15,6,4,1,1,4,0,0,0,3
0.9115621,3,4,1,11,5,0,4,1,4,0,0,0,3
0.91103125,3,4,0,11,5,2,1,5,4,0,0,0,3
0.11469138,3,4,0,15,8,2,10,0,1,1,0,0,3
-0.950978,2,2,1,9,8,2,10,1,4,1,0,0,3
0.91612834,2,4,1,11,5,2,1,0,4,1,0,0,3
0.906027,1,4,1,11,5,2,12,1,4,1,0,0,3
0.9172698,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9027945,3,4,1,11,5,2,12,0,4,1,0,0,3
-0.21939428,2,4,1,11,5,2,8,0,4,1,0,0,3
0.9044146,2,4,1,11,5,2,4,0,4,1,0,0,3
0.90964794,2,4,1,11,5,2,10,0,4,1,0,0,3
-0.7191261,2,4,1,11,5,4,8,1,4,1,0,0,3
0.9112498,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90357256,1,4,1,11,5,2,4,0,4,1,0,0,4
0.90522283,2,4,1,11,5,2,14,0,4,1,0,0,3
0.92014825,0,4,1,15,6,4,12,3,4,1,0,0,3
0.91489226,1,4,1,11,5,2,3,0,4,1,0,0,3
0.91968006,3,4,1,9,8,2,4,0,4,1,0,0,3
0.9152103,2,4,0,11,5,2,3,0,4,1,0,0,3
0.90748227,1,4,1,11,5,4,3,0,4,1,0,0,3
0.9085129,3,4,1,14,9,2,10,0,4,1,0,0,3
-0.76420224,1,4,1,11,5,4,8,1,4,1,0,0,3
0.9013239,1,4,1,11,5,2,12,1,4,1,0,0,3
0.9041138,3,4,1,9,8,2,10,0,4,1,0,0,3
0.91720915,0,4,1,11,5,4,8,1,4,0,0,0,3
0.9148657,3,4,1,9,8,2,4,0,4,1,0,0,3
0.902826,3,4,0,11,5,2,1,5,4,0,0,0,3
0.93497926,2,4,1,11,5,2,10,0,4,1,0,0,3
0.537573,2,4,1,5,2,2,3,0,4,1,0,0,3
0.90421855,0,4,1,15,6,4,12,1,4,1,0,0,3
-0.778277,1,4,2,15,8,2,10,0,4,1,0,0,3
0.9113605,2,4,0,11,8,4,10,1,4,1,0,0,3
0.9102598,3,4,1,11,5,0,4,1,4,0,0,0,3
0.9101916,3,4,1,15,6,2,12,0,4,1,0,0,3
0.9036514,2,4,1,15,6,4,12,1,4,1,0,0,3
0.9048012,3,4,1,11,5,2,4,0,4,1,0,0,3
-0.6635057,1,4,1,11,5,2,7,0,4,1,0,0,3
0.90455645,1,4,1,11,5,4,10,1,4,1,0,0,3
0.90726215,2,4,0,11,8,2,12,0,4,1,0,0,5
0.524262,1,4,1,11,5,4,8,1,4,1,0,0,3
0.9077556,1,4,1,11,5,4,10,1,4,1,0,0,3
0.90757316,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9024493,0,4,1,15,6,4,12,3,4,1,0,0,3
0.9132526,3,4,1,11,5,2,12,0,4,1,0,0,3
-0.9090101,1,4,1,11,8,2,3,0,4,1,0,0,3
0.8825399,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90633816,4,4,1,9,8,2,4,0,4,1,0,0,3
0.9079554,0,4,1,15,6,4,12,3,4,1,0,0,3
0.90969694,2,4,1,11,5,2,3,0,4,1,0,0,3
-0.9745223,2,4,1,15,6,4,8,1,4,1,0,0,3
0.9118595,3,4,0,15,6,0,1,1,4,0,0,0,3
0.90401787,3,4,1,11,5,2,4,0,4,1,0,0,3
0.8950516,2,4,1,11,5,2,12,0,4,1,0,0,3
0.90104717,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90029836,1,4,1,11,5,4,12,1,4,1,0,0,3
0.9111765,0,4,1,15,6,4,12,1,4,1,0,0,3
-0.73272926,1,4,1,11,5,4,8,1,4,1,0,0,3
0.925152,3,4,1,11,5,2,12,0,4,1,0,0,3
0.28697148,1,4,1,11,5,4,8,1,4,1,0,0,3
0.9057011,3,4,1,11,6,2,3,0,4,1,0,0,3
0.9040773,3,4,1,11,5,2,10,0,4,1,0,0,3
0.903947,3,4,1,11,8,2,10,0,4,1,0,0,3
0.9035853,5,4,1,11,5,2,12,0,4,1,0,0,3
-0.6234702,0,4,1,15,6,4,12,1,4,1,0,0,3
-0.401385,1,4,1,11,5,4,8,1,4,1,0,0,3
0.90515983,1,4,1,11,5,2,12,1,4,1,0,0,3
0.90127254,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9126628,2,4,1,11,5,2,3,0,4,1,0,0,3
0.91903853,1,4,1,11,5,4,12,1,4,1,0,0,3
0.92286104,2,2,1,9,8,2,10,0,4,1,0,0,3
0.91582155,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9021784,3,4,1,11,8,4,12,0,4,1,0,0,5
0.90527815,0,4,1,15,6,4,12,1,4,1,0,0,3
0.90892994,0,4,1,15,6,4,1,3,4,1,0,0,3
0.9191156,2,2,1,11,5,4,10,1,4,1,0,0,3
0.9097271,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9097038,0,4,1,11,5,4,8,3,4,0,0,0,3
0.6023635,0,4,1,11,5,4,8,4,4,0,0,0,3
0.90492797,3,4,2,11,5,2,10,0,4,1,0,0,3
0.90261644,0,4,1,11,5,4,8,1,4,1,0,0,3
-0.87073344,2,4,1,11,5,4,8,1,4,1,0,0,3
0.90278107,2,4,1,11,5,2,14,0,4,1,0,0,3
0.9206577,2,4,1,11,5,2,10,0,4,1,0,0,3
0.93498164,2,4,0,11,6,2,4,0,4,1,0,0,3
0.9053497,2,4,0,11,8,4,10,1,4,1,0,0,3
0.90845656,3,4,0,11,5,2,1,5,4,0,0,0,3
0.909821,2,4,0,11,8,4,10,1,4,1,0,0,3
0.9183634,1,4,1,11,5,2,12,1,4,1,0,0,3
0.89508355,0,4,1,15,6,4,12,1,4,1,0,0,3
0.894843,0,4,1,15,6,4,10,1,4,1,0,0,3
0.9060999,3,4,1,15,5,4,1,4,2,1,0,0,3
-0.95215005,0,0,1,11,5,4,0,1,4,1,0,0,3
0.90805155,3,4,1,15,6,2,13,1,4,1,0,0,3
0.9202209,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90588546,3,4,1,9,8,2,10,0,4,1,0,0,3
-0.9077585,3,4,1,9,8,2,10,0,4,1,0,0,3
0.8956544,0,4,1,11,6,4,12,1,4,1,0,0,3
-0.042839278,1,4,1,11,8,2,3,0,4,1,0,0,3
0.9120495,3,4,1,11,8,2,4,0,4,1,0,0,3
0.9154538,0,4,1,11,5,4,12,1,4,1,0,0,3
0.9111119,1,4,1,11,5,2,3,0,4,1,0,0,3
0.91085964,2,4,1,11,5,2,3,0,4,1,0,0,3
0.90622956,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9069231,0,4,1,15,6,4,12,3,4,1,0,0,3
0.9013064,0,4,1,11,5,4,8,1,4,1,0,0,3
0.924487,2,4,1,11,5,2,4,0,4,1,0,0,3
0.91661006,1,4,2,11,5,4,1,1,4,1,0,0,3
0.90760195,2,4,1,11,5,2,10,0,4,1,0,0,3
0.91015816,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9158496,4,4,1,11,8,2,4,0,4,1,0,0,6
0.9055527,2,4,0,11,6,2,4,0,4,1,0,0,3
0.91228664,2,4,1,11,5,2,10,0,4,1,0,0,3
0.89905995,0,4,1,11,5,4,8,1,4,1,0,0,3
0.9196777,0,4,1,15,6,4,1,1,4,1,0,0,3
0.90221786,2,4,1,11,5,2,4,0,4,1,0,0,3
0.8989808,0,4,1,1,4,4,8,3,4,1,0,0,3
-0.8667431,1,4,1,15,6,4,8,1,4,1,0,0,3
0.8991717,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9007203,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9126861,0,4,1,11,5,4,12,3,4,1,0,0,3
0.91111565,3,4,1,12,8,2,10,0,4,1,0,0,3
0.9144994,1,4,2,11,5,2,1,1,4,1,0,0,3
-0.5737277,2,4,1,11,6,4,8,1,4,1,0,0,3
0.90718496,2,4,1,11,5,2,1,0,4,1,0,0,3
-0.1798305,3,4,1,9,8,2,10,0,4,1,0,0,3
0.9136475,3,4,1,11,5,2,12,0,4,1,0,0,3
0.91051304,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9144712,2,4,1,11,5,2,10,0,4,1,0,0,3
-0.5910756,2,4,1,11,5,5,8,4,4,0,0,0,3
0.8938602,2,4,1,11,8,2,10,0,4,1,0,0,3
0.91312635,3,4,2,11,5,2,3,0,4,1,0,0,3
0.9008868,2,4,1,11,5,2,4,0,4,1,0,0,3
-0.92931783,2,4,1,11,5,4,7,1,4,1,0,0,3
0.29896286,3,4,1,4,1,2,7,0,4,1,0,0,3
0.9126406,0,4,1,15,6,4,1,1,4,1,0,0,3
0.8996799,2,4,1,11,5,2,1,0,4,1,0,0,3
0.90663236,0,4,1,15,6,4,8,3,4,0,0,0,1
0.28823513,0,4,1,15,6,4,3,3,4,1,0,0,3
0.90453124,1,4,1,11,5,2,3,0,4,1,0,0,3
0.9114996,3,4,1,11,5,2,12,0,4,1,0,0,3
0.9046688,1,4,1,15,6,4,1,1,4,0,0,0,3
0.9044106,0,4,1,15,6,4,12,3,4,1,0,0,3
0.91969043,3,4,1,11,5,2,4,0,4,1,0,0,3
0.9017126,2,4,1,11,5,2,3,0,4,1,0,0,3
0.90239036,1,4,1,11,5,2,4,0,4,1,0,0,4
0.90555847,2,4,0,11,6,2,4,0,4,1,0,0,3
0.9066363,2,4,0,11,5,2,10,0,4,1,0,0,3
0.90728694,2,4,1,11,5,2,3,0,4,1,0,0,3
0.90958077,0,4,1,15,6,4,1,1,4,1,0,0,3
0.9131978,2,4,1,11,5,2,4,0,4,1,0,0,3
0.90678775,3,4,0,11,8,2,10,0,4,1,0,0,3
0.3435128,1,4,1,11,5,2,3,0,4,1,0,0,3
0.908919,0,4,1,11,5,4,12,1,4,1,0,0,3
0.90414554,2,4,1,11,5,2,10,0,4,1,0,0,3
0.89546883,1,4,1,11,5,4,12,1,4,1,0,0,3
0.9080365,2,4,1,11,5,2,12,0,4,1,0,0,3
0.90769196,3,4,1,11,5,2,12,0,4,1,0,0,3
-0.64936215,3,4,1,9,8,2,10,0,4,1,0,0,3
0.6486294,0,4,1,15,6,4,12,1,4,1,0,0,3
0.9129759,1,4,0,11,5,4,1,1,4,1,0,0,3
0.9075189,1,4,1,11,5,2,12,0,4,1,0,0,3
0.5602453,0,4,1,15,5,4,8,1,4,1,0,0,2
0.91277355,2,4,1,11,5,2,10,0,4,1,0,0,3
0.899596,0,4,1,15,6,4,8,3,4,0,0,0,1
0.90774184,2,4,1,11,5,2,1,0,4,1,0,0,3
0.9136103,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9118395,3,4,1,11,8,2,4,0,4,1,0,0,3
0.9050684,2,4,0,11,6,2,4,0,4,1,0,0,3
0.8985588,2,4,1,15,6,2,12,0,4,1,0,0,3
0.90654135,0,4,1,11,5,4,6,0,4,1,0,0,3
0.9171634,2,4,1,11,5,2,12,0,4,1,0,0,3
0.90699464,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9090854,0,4,0,11,5,4,8,4,4,0,0,0,3
-0.8327306,0,4,1,15,6,4,12,1,4,1,0,0,3
0.9041722,2,4,1,11,5,2,3,0,4,1,0,0,3
0.90224504,2,4,0,11,6,2,4,0,4,1,0,0,3
0.90287817,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9162877,0,4,1,15,6,4,8,3,4,0,0,0,1
0.9031866,1,4,1,11,5,4,8,1,4,1,0,0,3
0.9097894,2,4,1,11,5,2,4,0,4,1,0,0,3
0.90164804,0,0,0,11,5,4,0,1,4,0,0,0,3
0.9057276,2,4,0,11,8,2,12,0,4,1,0,0,5
0.9106749,4,4,1,9,8,2,4,0,4,1,0,0,3
0.91693354,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9055935,3,4,1,11,5,2,10,0,4,1,0,0,3
0.3287116,0,4,1,11,2,4,6,0,4,1,0,0,3
0.91908664,2,4,1,11,5,0,1,4,4,0,0,0,3
-0.9093293,2,4,1,11,5,4,7,1,4,1,0,0,3
0.9063818,1,4,1,9,8,4,10,1,4,0,0,0,3
0.90952224,0,4,1,15,6,4,12,3,4,1,0,0,3
0.9122773,2,4,1,11,5,2,4,0,4,1,0,0,3
0.89558804,1,4,1,11,5,2,3,0,4,1,0,0,3
0.9081413,2,4,0,9,8,2,4,0,4,1,0,0,3
0.90263623,1,4,1,7,7,2,1,0,4,1,0,0,3
0.92029685,0,4,0,11,5,4,8,1,4,1,0,0,3
0.9090051,0,4,1,15,6,4,12,1,4,1,0,0,3
0.91240066,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90582603,1,4,1,11,5,4,12,1,4,1,0,0,3
0.90539646,3,4,1,11,5,2,12,0,4,1,0,0,3
0.90769273,3,4,1,9,8,2,10,0,4,1,0,0,3
0.9101188,2,4,1,11,5,2,1,0,4,1,0,0,3
0.9058698,2,4,1,11,5,2,10,0,4,1,0,0,3
0.90240985,1,4,1,9,8,2,4,0,4,1,0,0,3
0.90763867,3,4,1,7,7,4,1,1,4,0,0,0,3
0.90678537,1,4,1,11,5,4,3,1,4,1,0,0,3
0.90240383,2,4,1,11,5,2,10,0,4,1,0,0,3
0.91851085,0,4,1,15,6,4,12,3,4,1,0,0,3
0.9222319,2,4,1,11,5,2,14,0,4,1,0,0,3
0.9066133,2,4,1,11,5,2,4,0,4,1,0,0,3
-0.43656477,3,4,0,11,5,2,10,5,4,0,0,0,3
0.9013258,1,4,1,11,5,2,7,0,4,1,0,0,3
0.90679103,2,4,1,11,8,2,10,0,4,1,0,0,3
0.89713824,2,4,1,11,5,2,12,0,4,1,0,0,3
0.90799594,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9008762,3,4,1,9,8,2,4,0,4,1,0,0,3
0.8977511,2,4,1,11,5,2,4,0,4,1,0,0,3
-0.98770887,3,4,1,7,7,2,1,0,4,1,0,0,3
-0.56905234,1,4,1,11,5,4,8,1,4,1,0,0,3
0.89959383,2,4,0,11,6,2,4,0,4,1,0,0,3
0.9075044,0,4,1,15,6,4,12,3,4,1,0,0,3
0.9017944,2,4,0,11,6,2,4,0,4,1,0,0,3
0.92226833,0,4,1,11,5,4,12,1,4,1,0,0,3
-0.94369704,3,4,0,14,9,2,10,0,4,1,0,0,3
0.9056666,1,4,1,11,5,2,12,1,4,1,0,0,3
0.9027488,2,4,1,11,5,2,1,0,4,1,0,0,3
0.89893055,3,4,1,11,8,2,12,0,4,1,0,0,5
0.91898257,2,4,1,11,5,2,10,0,4,1,0,0,3
0.9133703,0,4,1,11,5,4,1,4,4,0,0,0,3
0.9130493,2,4,1,11,5,2,12,0,4,1,0,0,3
0.9049794,3,4,1,11,5,2,4,0,4,1,0,0,3
0.9047863,1,4,1,11,5,2,12,1,4,1,0,0,3
-0.9777682,3,4,1,9,8,2,10,0,4,1,0,0,3
0.9059689,2,4,1,11,5,2,3,0,4,1,0,0,3
0.90593594,3,4,1,9,8,2,10,0,4,1,0,0,3
0.90324783,0,4,1,15,6,4,8,3,4,1,0,0,3
0.90648425,2,4,1,11,5,2,12,0,4,1,0,0,3
0.8987912,2,4,1,11,5,2,1,0,4,1,0,0,3
0.52645606,1,4,1,11,5,4,8,0,4,1,0,0,3
0.90510285,2,4,1,9,8,2,3,0,4,1,0,0,3
0.9064956,3,4,1,11,5,2,4,0,4,1,0,0,3
0.92008096,2,4,1,11,5,2,1,1,4,1,0,0,3
0.91611356,2,4,1,11,5,2,3,0,4,1,0,0,3
0.9181681,2,4,1,11,5,2,4,0,4,1,0,0,3
0.9074703,0,4,1,15,6,4,12,3,4,1,0,0,3
-0.50289357,2,4,1,11,5,4,8,1,4,1,0,0,3
0.91254777,1,4,1,11,5,2,3,0,4,1,0,0,3
-0.49001563,2,4,1,11,5,4,8,4,2,0,0,0,3
-0.38782552,2,4,1,11,5,2,8,0,4,1,0,0,3
0.91167504,3,4,1,11,5,0,4,1,4,0,0,0,3
0.9036387,1,4,1,11,5,2,7,0,4,1,0,0,3
0.9220461,1,4,1,8,6,4,3,0,4,1,0,0,3
-0.89531434,1,4,2,15,8,2,10,1,4,1,0,0,3
0.21328562,0,4,1,11,5,4,8,1,4,0,0,0,3
-0.023563335,1,4,1,11,5,4,8,1,4,1,0,0,3
-0.7124942,3,4,0,15,6,2,10,0,4,1,0,0,3
0.9131312,0,4,1,15,6,4,8,3,4,0,0,0,1
0.9081207,2,4,1,11,5,2,12,0,4,1,0,0,3
0.90035236,3,4,1,11,8,2,4,0,4,1,0,0,3
0.9047635,2,4,1,11,5,2,10,0,4,1,0,0,3
-0.21355723,1,4,1,9,8,4,10,1,4,1,0,0,3
0.90741056,1,4,1,11,5,4,12,1,4,1,0,0,3
0.90703183,3,4,1,11,5,2,4,0,4,1,0,0,3
0.90964156,2,4,1,11,5,2,3,0,4,1,0,0,3
-0.830331,1,4,1,11,5,4,8,1,4,1,0,0,3
0.224693,1,4,1,11,5,4,7,1,4,1,0,0,3
0.9076486,2,4,1,11,5,2,10,0,4,1,0,0,3
0.92625964,0,4,1,11,5,4,8,1,4,0,0,0,3
0.9117947,2,4,1,11,5,2,12,0,4,1,0,0,3
-0.20643158,1,4,1,11,5,2,8,0,4,1,0,0,3
0.90648586,3,4,1,9,8,2,4,0,4,1,0,0,3
-0.73060626,2,4,1,11,8,2,10,0,4,1,0,0,3
0.91279733,0,4,1,15,6,4,12,3,4,1,0,0,3
0.9127053,2,4,1,11,5,2,4,0,4,1,0,0,3
0.90274626,0,4,1,15,6,4,12,1,4,1,0,0,3
0.91083914,0,4,1,15,6,4,1,1,4,1,0,0,3
0.9143264,2,4,1,11,5,2,3,0,4,1,0,0,3
-0.6855795,2,4,1,15,8,2,4,1,4,1,0,0,3
0.90829563,2,4,1,11,5,2,12,0,4,1,0,0,3
0.9072284,3,4,0,11,5,4,7,1,4,1,0,0,3
-0.9554311,2,4,1,11,5,4,8,4,4,0,0,0,3
0.3804789,1,4,1,11,5,4,8,4,4,0,0,0,3
0.9111842,2,4,1,11,5,2,3,0,4,1,0,0,3
